" Datos Básicos  - Paro Registrado"
"Datos de: INDICADOR=PARO REGISTRADO EN MUJERES DE MENOS DE 25 AÑOS EN DICIEMBRE, PARO REGISTRADO EN MUJERES DE 25 AÑOS O MÁS EN DICIEMBRE, PARO REGISTRADO EN VARONES DE MENOS DE 25 AÑOS EN DICIEMBRE, PARO REGISTRADO EN VARONES DE 25 AÑOS O MÁS EN DICIEMBRE"
"FAMILIA INDICADOR",,"LABORAL",,,,
"INDICADOR",,"PARO REGISTRADO EN MUJERES DE MENOS DE 25 AÑOS EN DICIEMBRE","PARO REGISTRADO EN MUJERES DE 25 AÑOS O MÁS EN DICIEMBRE","PARO REGISTRADO EN VARONES DE MENOS DE 25 AÑOS EN DICIEMBRE","PARO REGISTRADO EN VARONES DE 25 AÑOS O MÁS EN DICIEMBRE",
,,VALOR,VALOR,VALOR,VALOR,
FECHA,MUNICIPIO,Sum,Sum,Sum,Sum,
,"40120 MARTIN MUÑOZ DE LA DEHESA",           1,          48,           4,          14,
,"40121 MARTIN MUÑOZ DE LAS POSADAS",          10,          89,          18,         108,
,"40122 MARUGAN",          18,         439,          38,         424,
,"40123 MATABUENA",           6,          95,          15,         108,
,"40124 MATA DE CUELLAR",          17,         110,          10,         112,
,"40125 MATILLA (LA)",           .,          27,           1,          15,
,"40126 MELQUE DE CERCOS",           4,           9,           .,          26,
,"40127 MEMBIBRE DE LA HOZ",           .,           9,           .,          22,
,"40128 MIGUELAÑEZ",           4,          82,           3,          70,
,"40129 MONTEJO DE AREVALO",           2,          30,           3,          60,
,"40130 MONTEJO DE LA VEGA DE LA SERREZUELA",           .,           1,           .,          11,
,"40131 MONTERRUBIO",           6,          29,           3,          20,
,"40132 MORAL DE HORNUEZ",           .,           .,           2,          20,
,"40134 MOZONCILLO",          50,         378,          49,         299,
,"40135 MUÑOPEDRO",          15,         107,          18,         125,
,"40136 MUÑOVEROS",          13,          66,          19,          73,
,"40138 NAVA DE LA ASUNCION",         154,        1642,         181,        1282,
,"40139 NAVAFRIA",           9,         118,          15,         126,
,"40140 NAVALILLA",           1,          25,           4,          43,
,"40141 NAVALMANZANO",          99,         625,          68,         292,
,"40142 NAVARES DE AYUSO",           1,          19,           2,          13,
,"40143 NAVARES DE ENMEDIO",           1,          17,           2,          22,
,"40144 NAVARES DE LAS CUEVAS",           .,           8,           .,           2,
,"40145 NAVAS DE ORO",          65,         682,          96,         579,
,"40146 NAVAS DE SAN ANTONIO",           9,         148,           8,         136,
,"40148 NIEVA",          12,         141,          14,         103,
,"40149 OLOMBRADA",          18,         140,          22,         159,
,"40150 OREJANA",           .,           7,           .,           9,
,"40151 ORTIGOSA DE PESTAÑO",           9,          77,          12,          39,
,"40152 OTERO DE HERREROS",          39,         644,          70,         497,
,"40154 PAJAREJOS",           .,           1,           .,           1,
,"40155 PALAZUELOS DE ERESMA",         202,        3101,         205,        1907,
,"40156 PEDRAZA",           2,          86,           7,         121,
,"40157 PELAYOS DEL ARROYO",           .,           5,           1,           6,
,"40158 PEROSILLO",           .,           .,           .,          11,
,"40159 PINAREJOS",          12,          79,           9,          93,
,"40160 PINARNEGRILLO",           6,          43,          10,          70,
,"40161 CARABIAS",           2,           7,           3,           6,
,"40162 PRADENA",          19,         204,          35,         299,
,"40163 PUEBLA DE PEDRAZA",           .,           5,           .,          13,
,"40164 RAPARIEGOS",           9,          37,           2,          33,
,"40165 REBOLLO",           2,          15,           3,          72,
,"40166 REMONDO",          13,         119,           6,          84,
,"40168 RIAGUAS DE SAN BARTOLOME",           1,           6,           2,          11,
,"40170 RIAZA",         108,        1083,         150,        1187,
,"40171 RIBOTA",           2,           3,           .,          40,
,"40172 RIOFRIO DE RIAZA",           .,           .,           .,          14,
,"40173 RODA DE ERESMA",          12,         158,          11,         125,
,"40174 SACRAMENIA",          13,          91,          21,         164,
,"40176 SAMBOAL",          20,         204,          33,         239,
,"40177 SAN CRISTOBAL DE CUELLAR",           7,          57,          13,          64,
,"40178 SAN CRISTOBAL DE LA VEGA",           1,          32,           7,          47,
,"40179 SANCHONUÑO",          59,         591,          70,         408,
,"40180 SANGARCIA",          10,         100,           2,          83,
,"40181 REAL SITIO DE SAN ILDEFONSO",         329,        3571,         315,        2103,
,"40182 SAN MARTIN Y MUDRIAN",           7,          74,           3,         108,
,"40183 SAN MIGUEL DE BERNUY",           8,          51,           2,          33,
,"40184 SAN PEDRO DE GAILLOS",           5,         105,           7,          69,
,"40185 SANTA MARIA LA REAL DE NIEVA",          43,         388,          62,         371,
,"40186 SANTA MARTA DEL CERRO",           .,          16,           1,          17,
,"40188 SANTIUSTE DE PEDRAZA",           .,          24,           .,          33,
,"40189 SANTIUSTE DE SAN JUAN BAUTISTA",          31,         211,          26,         316,
,"40190 SANTO DOMINGO DE PIRON",           5,          22,           .,           6,
,"40191 SANTO TOME DEL PUERTO",           6,         123,           5,          96,
,"40192 SAUQUILLO DE CABEZAS",           8,          35,          17,          55,
,"40193 SEBULCOR",           7,         137,          15,         113,
,"40194 SEGOVIA",        3670,       33218,        4312,       28720,
,"40195 SEPULVEDA",          29,         383,          33,         363,
,"40196 SEQUERA DE FRESNO",           1,           4,           2,          20,
,"40198 SOTILLO",           .,           4,           .,           5,
,"40199 SOTOSALBOS",           2,          23,           2,          12,
,"40200 TABANERA LA LUENGA",           7,          51,           2,          42,
,"40201 TOLOCIRIO",           .,           1,           1,           9,
,"40202 TORREADRADA",           1,          16,           2,          45,
,"40203 TORRECABALLEROS",          58,         737,          60,         593,
,"40204 TORRECILLA DEL PINAR",          11,          78,          10,          52,
,"40205 TORREIGLESIAS",          12,          86,           5,         120,
,"40206 TORRE VAL DE SAN PEDRO",           3,          66,           8,          79,
,"40207 TRESCASAS",          38,         462,          41,         331,
,"40208 TUREGANO",          48,         498,          32,         390,
,"40210 URUEÑAS",           3,          21,           4,           8,
,"40211 VALDEPRADOS",           3,          25,           2,          10,
,"40212 VALDEVACAS DE MONTEJO",           .,           3,           1,          19,
,"40213 VALDEVACAS Y GUIJAR",           1,          16,          10,          14,
,"40214 VALSECA",           6,          97,          14,          72,
,"40215 VALTIENDAS",           2,          18,           7,          28,
,"40216 VALVERDE DEL MAJANO",          39,         555,          53,         350,
,"40218 VALLE DE TABLADILLO",           2,           5,           .,          37,
,"40219 VALLELADO",          24,         224,          39,         197,
,"40220 VALLERUELA DE PEDRAZA",           1,          30,           3,          10,
,"40221 VALLERUELA DE SEPULVEDA",           .,          31,           .,          14,
,"40222 VEGANZONES",           6,          76,          26,          89,
,"40223 VEGAS DE MATUTE",           6,         159,           5,         194,
,"40224 VENTOSILLA Y TEJADILLA",           .,           7,           .,          22,
,"40225 VILLACASTIN",         100,         992,         135,         889,
,"40228 VILLAVERDE DE ISCAR",          47,         260,          60,         411,
,"40229 VILLAVERDE DE MONTEJO",           .,           4,           .,           .,
,"40230 VILLEGUILLO",           5,          48,          15,          65,
,"40231 YANGUAS DE ERESMA",           6,          68,           4,          68,
,"40233 ZARZUELA DEL MONTE",          39,         421,          24,         368,
,"40234 ZARZUELA DEL PINAR",          24,         179,          41,         213,
,"40901 ORTIGOSA DEL MONTE",          10,         260,          25,         221,
,"40902 COZUELOS DE FUENTIDUEÑA",           2,          14,           2,          21,
,"40903 MARAZOLEJA",           1,          59,           5,          41,
,"40904 NAVAS DE RIOFRIO",           2,         177,          13,         154,
,"40905 CUEVAS DE PROVANCO",           .,           5,           1,          17,
,"40906 SAN CRISTOBAL DE SEGOVIA",         148,        1868,         188,        1126,
,"42001 ABEJAR",          14,         215,          30,         167,
,"42003 ADRADAS",           2,          27,           1,           4,
,"42004 AGREDA",         155,        1789,         146,         974,
,"42006 ALCONABA",           4,          41,           6,          54,
,"42007 ALCUBILLA DE AVELLANEDA",           4,          50,           4,          35,
,"42008 ALCUBILLA DE LAS PEÑAS",           1,           9,           .,           4,
,"42009 ALDEALAFUENTE",           .,           2,           3,          13,
,"42010 ALDEALICES",           1,           5,           .,           3,
,"42011 ALDEALPOZO",           .,           .,           .,           3,
,"42012 ALDEALSEÑOR",           .,           5,           1,          15,
,"42013 ALDEHUELA DE PERIAÑEZ",           .,           4,           .,           5,
,"42014 ALDEHUELAS (LAS)",           1,           6,           3,           4,
,"42016 ALIUD",           .,           .,           .,           2,
,"42017 ALMAJANO",           5,          63,          12,          66,
,"42018 ALMALUEZ",           2,          23,           4,          14,
,"42019 ALMARZA",          13,         135,          40,         222,
,"42020 ALMAZAN",         488,        3896,         549,        2479,
,"42021 ALMAZUL",           .,           5,           .,          19,
,"42022 ALMENAR DE SORIA",           5,          29,          10,          69,
,"42023 ALPANSEQUE",           .,           9,           1,           8,
,"42024 ARANCON",           .,           4,           1,           2,
,"42025 ARCOS DE JALON",          46,         626,          71,         663,
,"42026 ARENILLAS",           2,          14,           .,          17,
,"42027 AREVALO DE LA SIERRA",           .,           5,           .,          31,
,"42028 AUSEJO DE LA SIERRA",           .,          27,           2,          26,
,"42029 BARAONA",           6,          50,           1,          22,
,"42030 BARCA",           .,          14,           .,          21,
,"42031 BARCONES",           1,           .,           1,           4,
,"42032 BAYUBAS DE ABAJO",           8,          92,           4,          56,
,"42033 BAYUBAS DE ARRIBA",           .,           5,           1,           1,
,"42034 BERATON",           .,           5,           .,           7,
,"42035 BERLANGA DE DUERO",          20,         280,          29,         277,
,"42036 BLACOS",           1,          24,           .,          17,
,"42038 BORJABAD",           .,           .,           1,           3,
,"42039 BOROBIA",           6,          62,           8,         105,
,"42042 BUITRAGO",           1,          18,           .,           7,
,"42043 BURGO DE OSMA-CIUDAD DE OSMA",         322,        3403,         324,        2141,
,"42044 CABREJAS DEL CAMPO",           .,          12,           .,          10,
,"42045 CABREJAS DEL PINAR",          30,         227,          21,         163,
,"42046 CALATAÑAZOR",           2,          14,           1,          24,
,"42048 CALTOJAR",           .,           2,           .,          29,
,"42049 CANDILICHERA",           .,          12,           .,          29,
,"42050 CAÑAMAQUE",           .,           5,           .,           4,
,"42051 CARABANTES",           .,           5,           .,          11,
,"42052 CARACENA",           .,           5,           .,          14,
,"42053 CARRASCOSA DE ABAJO",           .,           .,           .,          17,
,"42055 CASAREJOS",          13,          79,          16,         144,
,"42056 CASTILFRIO DE LA SIERRA",           3,           3,           1,           7,
,"42057 CASTILRUIZ",           1,          39,           .,          50,
,"42058 CASTILLEJO DE ROBLEDO",           .,          11,           1,          59,
,"42059 CENTENERA DE ANDALUZ",           .,           .,           1,           3,
,"42060 CERBON",           .,          11,           .,          19,
,"42061 CIDONES",           3,          98,          13,         128,
,"42062 CIGUDOSA",           .,           .,           .,           5,
,"42063 CIHUELA",           .,          11,           .,           1,
,"42064 CIRIA",           .,           7,           1,          14,
,"42065 CIRUJALES DEL RIO",           .,           .,           .,           3,
,"42068 COSCURITA",           .,          10,           3,           9,
,"42069 COVALEDA",          97,        1221,         135,         849,
,"42070 CUBILLA",           .,          17,           1,          23,
,"42071 CUBO DE LA SOLANA",           1,          41,           4,          30,
,"42073 CUEVA DE AGREDA",           .,           7,           .,           8,
,"42075 DEVANOS",           .,          35,           1,          29,
,"42076 DEZA",           6,          37,           5,          33,
,"42078 DURUELO DE LA SIERRA",          53,         538,          97,         423,
,"42079 ESCOBOSA DE ALMAZAN",           .,           1,           .,           .,
,"42080 ESPEJA DE SAN MARCELINO",           1,          43,           5,          70,
,"42081 ESPEJON",           4,         118,          17,          61,
,"42083 FRECHILLA DE ALMAZAN",           .,           .,           .,           3,
,"42084 FRESNO DE CARACENA",           .,           3,           1,           5,
,"42085 FUENTEARMEGIL",           3,          36,           6,          74,
,"42086 FUENTECAMBRON",           .,           6,           .,           2,
,"42087 FUENTECANTOS",           1,          19,           1,          29,
,"42088 FUENTELMONGE",           .,           .,           1,           3,
,"42089 FUENTELSAZ DE SORIA",           1,           .,           .,           8,
,"42090 FUENTEPINILLA",           .,          12,           6,          21,
,"42092 FUENTES DE MAGAÑA",           3,          28,           2,          48,
,"42093 FUENTESTRUN",           .,           9,           .,          16,
,"42094 GARRAY",           9,         208,          14,         192,
,"42095 GOLMAYO",          66,        1109,         102,         698,
,"42096 GOMARA",          10,          76,           8,         107,
,"42097 GORMAZ",           .,           5,           .,          13,
,"42103 LANGA DE DUERO",          18,         234,          20,         209,
,"42105 LICERAS",           1,          22,           .,           7,
,"42106 LOSILLA (LA)",           2,           6,           .,           .,
,"42107 MAGAÑA",           1,          28,           .,          37,
,"42110 MATALEBRERAS",           2,          16,           3,          47,
,"42111 MATAMALA DE ALMAZAN",          14,         126,          13,         112,
,"42113 MEDINACELI",          41,         195,          26,         191,
,"42115 MIÑO DE MEDINACELI",           .,          18,           1,          39,
,"42116 MIÑO DE SAN ESTEBAN",           .,           7,           .,           2,
,"42117 MOLINOS DE DUERO",          12,          74,          19,          90,
,"42118 MOMBLONA",           .,           .,           .,          14,
,"42119 MONTEAGUDO DE LAS VICARIAS",           7,          28,           7,          78,
,"42120 MONTEJO DE TIERMES",           6,          44,           5,          41,
,"42121 MONTENEGRO DE CAMEROS",           .,          10,           .,           6,
,"42123 MORON DE ALMAZAN",          13,          54,          10,          56,
,"42124 MURIEL DE LA FUENTE",           .,           4,           .,          20,
,"42125 MURIEL VIEJO",           .,          20,           3,          17,
,"42127 NAFRIA DE UCERO",           .,          21,           3,          26,
,"42128 NARROS",           .,          16,           .,          11,
,"42129 NAVALENO",          36,         448,          60,         302,
,"42130 NEPAS",           .,           8,           3,           4,
,"42131 NOLAY",           1,           6,           .,           .,
,"42132 NOVIERCAS",           2,          20,           .,          36,
,"42134 OLVEGA",         224,        2297,         260,        1607,
,"42135 ONCALA",           .,          23,           3,           6,
,"42139 PINILLA DEL CAMPO",           .,           2,           .,           .,
,"42140 PORTILLO DE SORIA",           .,           .,           .,           2,
,"42141 POVEDA DE SORIA (LA)",           1,          28,           8,          32,
,"42142 POZALMURO",           .,           6,           1,          26,
,"42144 QUINTANA REDONDA",          12,         154,          29,         186,
,"42145 QUINTANAS DE GORMAZ",           4,          75,          11,          81,
,"42148 QUIÑONERIA",           .,           1,           .,           .,
,"42149 RABANOS (LOS)",          12,         163,          28,         209,
,"42151 REBOLLAR",           1,           8,           1,           4,
,"42152 RECUERDA",           2,          31,           5,          37,
,"42153 RELLO",           .,           .,           .,           3,
,"42154 RENIEBLAS",           5,          40,           4,          43,
,"42155 RETORTILLO DE SORIA",           3,          51,           2,          82,
,"42156 REZNOS",           .,          10,           1,           9,
,"42158 RIOSECO DE SORIA",           1,          36,           4,          34,
,"42159 ROLLAMIENTA",           .,           6,           .,           4,
,"42160 ROYO (EL)",           6,          56,           8,          57,
,"42161 SALDUERO",          10,          68,          10,         100,
,"42162 SAN ESTEBAN DE GORMAZ",         137,        1302,         142,        1014,
,"42163 SAN FELICES",           2,          52,           2,          46,
,"42164 SAN LEONARDO DE YAGÜE",         134,        1416,         184,        1248,
,"42165 SAN PEDRO MANRIQUE",          39,         230,          32,         321,
,"42166 SANTA CRUZ DE YANGUAS",           .,          12,           4,          10,
,"42167 SANTA MARIA DE HUERTA",           8,         169,          17,         140,
,"42168 SANTA MARIA DE LAS HOYAS",           1,          33,          10,          87,
,"42171 SERON DE NAGIMA",           1,          20,           6,          19,
,"42172 SOLIEDRA",           .,           1,           .,           3,
,"42173 SORIA",        2902,       22313,        3426,       18725,
,"42174 SOTILLO DEL RINCON",           9,          74,           9,          70,
,"42175 SUELLACABRAS",           1,           7,           .,          13,
,"42176 TAJAHUERCE",           .,           1,           .,           .,
,"42177 TAJUECO",           2,           7,           2,          10,
,"42178 TALVEILA",           2,          23,           2,          99,
,"42181 TARDELCUENDE",          12,         125,          30,         209,
,"42182 TARODA",           2,           6,           .,           .,
,"42183 TEJADO",           1,          14,           1,          16,
,"42184 TORLENGUA",           .,           3,           .,           7,
,"42185 TORREBLACOS",           .,           .,           .,           3,
,"42187 TORRUBIA DE SORIA",           1,          12,           .,          13,
,"42188 TREVAGO",           .,          15,           .,           8,
,"42189 UCERO",          10,          36,           4,          40,
,"42190 VADILLO",           4,          61,          12,          57,
,"42191 VALDEAVELLANO DE TERA",           3,          63,           5,          54,
,"42192 VALDEGEÑA",           .,          10,           .,          14,
,"42193 VALDELAGUA DEL CERRO",           .,           2,           .,          11,
,"42194 VALDEMALUQUE",           2,          50,           .,         102,
,"42195 VALDENEBRO",           1,          66,           3,          63,
,"42196 VALDEPRADO",           .,           .,           .,           1,
,"42197 VALDERRODILLA",           1,           5,           1,          11,
,"42198 VALTAJEROS",           .,           5,           .,           5,
,"42200 VELAMAZAN",           .,           7,           .,          17,
,"42201 VELILLA DE LA SIERRA",           .,           2,           1,           2,
,"42202 VELILLA DE LOS AJOS",           .,           1,           .,           .,
,"42204 VIANA DE DUERO",           .,           4,           4,          10,
,"42205 VILLACIERVOS",           1,          12,           .,          27,
,"42206 VILLANUEVA DE GORMAZ",           .,           1,           1,           1,
,"42207 VILLAR DEL ALA",           .,           7,           1,          17,
,"42208 VILLAR DEL CAMPO",           .,          20,           .,           6,
,"42209 VILLAR DEL RIO",           6,          39,           2,          69,
,"42211 VILLARES DE SORIA (LOS)",           1,           8,           1,          23,
,"42212 VILLASAYAS",           1,           8,           3,           8,
,"42213 VILLASECA DE ARCIEL",           .,          11,           .,           1,
,"42215 VINUESA",          76,         455,          70,         445,
,"42216 VIZMANOS",           .,           .,           1,           5,
,"42217 VOZMEDIANO",           .,           8,           1,          21,
,"42218 YANGUAS",           2,          41,           3,          59,
,"42219 YELO",           1,           9,           .,          12,
,"47000 SIN ESPECIFICAR/VALLADOLID",          48,         694,          50,         438,
,"47001 ADALIA",          17,          19,          11,          25,
,"47002 AGUASAL",           .,          10,           .,           8,
,"47003 AGUILAR DE CAMPOS",           5,          74,          14,         110,
,"47004 ALAEJOS",         102,         897,         120,         947,
,"47005 ALCAZAREN",          51,         620,          62,         359,
,"47006 ALDEA DE SAN MIGUEL",           5,          94,           7,         102,
,"47007 ALDEAMAYOR DE SAN MARTIN",         195,        3020,         170,        1851,
,"47008 ALMENARA DE ADAJA",           .,           5,           .,           8,
,"47009 AMUSQUILLO",           .,          15,           1,          41,
,"47010 ARROYO DE LA ENCOMIENDA",         529,       10511,         610,        6231,
,"47011 ATAQUINES",          60,         388,          73,         209,
,"47012 BAHABON",           3,          36,           5,          51,
,"47013 BARCIAL DE LA LOMA",           2,          28,           3,          22,
,"47014 BARRUELO DEL VALLE",           2,          22,           2,          39,
,"47015 BECILLA DE VALDERADUEY",           4,         102,          10,          76,
,"47016 BENAFARCES",           4,          16,           1,          30,
,"47017 BERCERO",           9,         111,           6,          46,
,"47018 BERCERUELO",           4,          54,           1,           .,
,"47019 BERRUECES",           6,          44,           4,          38,
,"47020 BOBADILLA DEL CAMPO",          47,         220,          22,         182,
,"47021 BOCIGAS",           .,          49,           1,          35,
,"47022 BOCOS DE DUERO",           .,          22,           2,           8,
,"47023 BOECILLO",         116,        1951,         167,        1344,
,"47024 BOLAÑOS DE CAMPOS",           9,          61,           8,          52,
,"47025 BRAHOJOS DE MEDINA",          13,          68,           8,          51,
,"47026 BUSTILLO DE CHAVES",           3,          22,           2,          52,
,"47027 CABEZON DE PISUERGA",         272,        2789,         286,        2004,
,"47028 CABEZON DE VALDERADUEY",           5,          25,           1,          22,
,"47029 CABREROS DEL MONTE",           3,          24,           4,          36,
,"47030 CAMPASPERO",          29,         393,          50,         404,
,"47031 CAMPILLO (EL)",           9,          90,          24,         109,
,"47032 CAMPORREDONDO",           3,          29,           3,          39,
,"47033 CANALEJAS DE PEÑAFIEL",           5,          66,           6,          86,
,"47034 CANILLAS DE ESGUEVA",           .,           9,           3,          12,
,"47035 CARPIO",         102,         918,         112,         640,
,"47036 CASASOLA DE ARION",          15,          83,          22,         144,
,"47037 CASTREJON DE TRABANCOS",           7,         109,           6,          62,
,"47038 CASTRILLO DE DUERO",           3,          61,          17,          43,
,"47039 CASTRILLO-TEJERIEGO",           5,          96,          13,          44,
,"47040 CASTROBOL",           1,          37,           .,          24,
,"47041 CASTRODEZA",           .,          38,          22,          51,
,"47042 CASTROMEMBIBRE",           1,           8,           .,          16,
,"47043 CASTROMONTE",          15,         164,          29,         143,
,"47044 CASTRONUEVO DE ESGUEVA",          25,         211,          21,         231,
,"47045 CASTRONUÑO",          81,         596,         123,         570,
,"47046 CASTROPONCE",           1,          73,           6,          32,
,"47047 CASTROVERDE DE CERRATO",           4,          22,           7,          25,
,"47048 CEINOS DE CAMPOS",           4,          55,           9,         100,
,"47049 CERVILLEGO DE LA CRUZ",          10,          89,           1,          99,
,"47050 CIGALES",         334,        4137,         365,        2751,
,"47051 CIGUÑUELA",          19,         229,          39,         165,
,"47052 CISTERNIGA",         350,        6098,         476,        3586,
,"47053 COGECES DE ISCAR",           9,          69,           9,          51,
,"47054 COGECES DEL MONTE",          20,         169,          17,         194,
,"47055 CORCOS",          26,          98,          12,         150,
,"47056 CORRALES DE DUERO",           .,          37,           3,          45,
,"47057 CUBILLAS DE SANTA MARTA",          21,         238,          16,         179,
,"47058 CUENCA DE CAMPOS",           9,         126,           8,          97,
,"47059 CURIEL DE DUERO",           3,          63,          11,         150,
,"47060 ENCINAS DE ESGUEVA",           8,          52,          31,          62,
,"47061 ESGUEVILLAS DE ESGUEVA",          42,         107,          25,          89,
,"47062 FOMBELLIDA",           2,          28,           9,          30,
,"47063 FOMPEDRAZA",           .,          50,           3,          44,
,"47064 FONTIHOYUELO",           .,          22,           3,          10,
,"47065 FRESNO EL VIEJO",         204,        1381,         103,         590,
,"47066 FUENSALDAÑA",          63,        1067,          99,         703,
,"47067 FUENTE EL SOL",          12,         137,          16,          76,
,"47068 FUENTE-OLMEDO",           2,          27,           1,          10,
,"47069 GALLEGOS DE HORNIJA",           4,          43,           6,          62,
,"47070 GATON DE CAMPOS",           4,          12,           .,          23,
,"47071 GERIA",          28,         374,          19,         210,
,"47073 HERRIN DE CAMPOS",           1,          62,           3,          41,
,"47074 HORNILLOS DE ERESMA",           3,          62,           2,          72,
,"47075 ISCAR",         762,        5438,         671,        3709,
,"47076 LAGUNA DE DUERO",        1643,       19956,        2068,       11079,
,"47077 LANGAYO",          12,          77,           9,          78,
,"47078 LOMOVIEJO",          41,         205,          10,          63,
,"47079 LLANO DE OLMEDO",           6,          36,           2,          13,
,"47080 MANZANILLO",           6,          71,           4,          57,
,"47081 MARZALES",           1,          48,           .,          18,
,"47082 MATAPOZUELOS",          68,         562,          77,         472,
,"47083 MATILLA DE LOS CAÑOS",           3,          89,           3,          41,
,"47084 MAYORGA",         119,         867,         142,         734,
,"47085 MEDINA DEL CAMPO",        2979,       23266,        2891,       15125,
,"47086 MEDINA DE RIOSECO",         597,        4122,         545,        2863,
,"47087 MEGECES",          23,         197,          36,         150,
,"47088 MELGAR DE ABAJO",           1,          51,           1,          35,
,"47089 MELGAR DE ARRIBA",           5,          60,           7,          47,
,"47090 MOJADOS",         275,        2186,         283,        1689,
,"47091 MONASTERIO DE VEGA",           1,          26,           1,          38,
,"47092 MONTEALEGRE DE CAMPOS",           3,          59,           4,          62,
,"47093 MONTEMAYOR DE PILILLA",          53,         592,          66,         485,
,"47094 MORAL DE LA REINA",           4,         133,          18,          72,
,"47095 MORALEJA DE LAS PANADERAS",           1,          10,           .,           9,
,"47096 MORALES DE CAMPOS",           9,          72,          18,          74,
,"47097 MOTA DEL MARQUES",          20,         166,          53,         148,
,"47098 MUCIENTES",          21,         385,          33,         223,
,"47099 MUDARRA (LA)",           4,          41,          15,          66,
,"47100 MURIEL",          15,          73,           9,          38,
,"47101 NAVA DEL REY",         177,        1447,         205,        1305,
,"47102 NUEVA VILLA DE LAS TORRES",          16,         152,          18,         150,
,"47103 OLIVARES DE DUERO",          28,         219,          38,         155,
,"47104 OLMEDO",         296,        2847,         309,        1716,
,"47105 OLMOS DE ESGUEVA",          12,         104,          17,         129,
,"47106 OLMOS DE PEÑAFIEL",           .,           6,           1,          15,
,"47109 PALAZUELO DE VEDIJA",           9,          83,          13,          83,
,"47110 PARRILLA (LA)",          45,         477,          34,         341,
,"47111 PEDRAJA DE PORTILLO (LA)",          81,         632,         111,         597,
,"47112 PEDRAJAS DE SAN ESTEBAN",         342,        2859,         316,        1735,
,"47113 PEDROSA DEL REY",           2,          71,           8,          53,
,"47114 PEÑAFIEL",         488,        3803,         576,        3500,
,"47115 PEÑAFLOR DE HORNIJA",          15,         146,           7,         117,
,"47116 PESQUERA DE DUERO",          14,         149,          18,         186,
,"47117 PIÑA DE ESGUEVA",          35,         114,          16,         114,
,"47118 PIÑEL DE ABAJO",           1,          15,           1,          36,
,"47119 PIÑEL DE ARRIBA",           .,          30,           2,          33,
,"47121 POLLOS",          43,         418,          32,         329,
,"47122 PORTILLO",         158,        1087,         158,        1108,
,"47123 POZAL DE GALLINAS",          68,         390,          53,         257,
,"47124 POZALDEZ",          57,         352,          37,         261,
,"47125 POZUELO DE LA ORDEN",           .,          10,           .,          47,
,"47126 PURAS",           1,          21,           .,           8,
,"47127 QUINTANILLA DE ARRIBA",           2,          37,          15,          65,
,"47128 QUINTANILLA DEL MOLAR",           2,          29,           3,           5,
,"47129 QUINTANILLA DE ONESIMO",          63,         517,          74,         432,
,"47130 QUINTANILLA DE TRIGUEROS",           4,          54,           1,          87,
,"47131 RABANO",           5,          49,           5,          48,
,"47132 RAMIRO",           .,           8,           3,           5,
,"47133 RENEDO DE ESGUEVA",         118,        2004,         182,        1218,
,"47134 ROALES DE CAMPOS",           4,          63,           9,          58,
,"47135 ROBLADILLO",           .,           3,           5,          18,
,"47137 ROTURAS",           .,           5,           .,           4,
,"47138 RUBI DE BRACAMONTE",          41,         289,          49,         209,
,"47139 RUEDA",         113,         871,         165,         830,
,"47140 SAELICES DE MAYORGA",           .,          36,           6,          23,
,"47141 SALVADOR DE ZAPARDIEL",           6,          52,          15,          80,
,"47142 SAN CEBRIAN DE MAZOTE",           .,          59,           2,          94,
,"47143 SAN LLORENTE",           3,          32,           2,          18,
,"47144 SAN MARTIN DE VALVENI",           2,          47,          11,          34,
,"47145 SAN MIGUEL DEL ARROYO",          39,         314,          44,         406,
,"47146 SAN MIGUEL DEL PINO",          16,         233,          27,         223,
,"47147 SAN PABLO DE LA MORALEJA",          14,         102,          25,          54,
,"47148 SAN PEDRO DE LATARCE",          21,         310,          24,         124,
,"47149 SAN PELAYO",           2,           5,           3,          16,
,"47150 SAN ROMAN DE HORNIJA",          18,          88,          12,          97,
,"47151 SAN SALVADOR",           .,           .,           3,          13,
,"47152 SANTA EUFEMIA DEL ARROYO",           7,          47,           8,          32,
,"47153 SANTERVAS DE CAMPOS",           1,          71,           1,          27,
,"47154 SANTIBAÑEZ DE VALCORBA",           4,          60,           3,          62,
,"47155 SANTOVENIA DE PISUERGA",         279,        3511,         291,        2155,
,"47156 SAN VICENTE DEL PALACIO",          16,         117,          29,         139,
,"47157 SARDON DE DUERO",          38,         390,          35,         217,
,"47158 SECA (LA)",          95,         656,         119,         383,
,"47159 SERRADA",          93,         730,          64,         439,
,"47160 SIETE IGLESIAS DE TRABANCOS",          15,         297,          36,         239,
,"47161 SIMANCAS",         215,        2986,         224,        2266,
,"47162 TAMARIZ DE CAMPOS",           1,          15,           5,          29,
,"47163 TIEDRA",           9,         122,          17,         136,
,"47164 TORDEHUMOS",          32,         153,          21,         250,
,"47165 TORDESILLAS",         927,        8691,        1123,        5903,
,"47166 TORRECILLA DE LA ABADESA",          13,         140,          34,         159,
,"47167 TORRECILLA DE LA ORDEN",          19,         212,          29,         107,
,"47168 TORRECILLA DE LA TORRE",           .,          10,           1,          11,
,"47169 TORRE DE ESGUEVA",           4,          33,           2,          55,
,"47170 TORRE DE PEÑAFIEL",           1,           5,           .,          11,
,"47171 TORRELOBATON",          35,         226,          38,         149,
,"47172 TORRESCARCELA",           5,          42,           4,          51,
