COD_MUNICIPIO,MUNICIPIO,POBLACION_TOTAL,PROP_ENVEJECIMIENTO,EMPRESAS,SERVICIOS_SANIDAD,ESCUELAS,DISTANCIA_CAPITAL,POBLACION_2030_PROY,VAR_2024_2030,VAR_2024_2030_PCT,VAR_2024_2030_PCT_PCT,PROP_ENVEJECIMIENTO_PCT,EMPRESAS_PCT,SERVICIOS_SANIDAD_PCT,ESCUELAS_PCT,DISTANCIA_CAPITAL_PCT,DIM_DEMOGRAFICA,DIM_ECONOMICA,DIM_SERVICIOS,DIM_ACCESIBILIDAD,DIM_DINAMICA_FUTURA,INDICE_VULNERABILIDAD,NIVEL_VULNERABILIDAD,CLUSTER,PCA_1,PCA_2
42128,42128 NARROS,71,0.3098591549295774,4.0,1.0,0.0,23.9,62,-9,-12.676056338028168,0.1703296703296703,0.2582417582417582,0.4093406593406593,0.6785714285714286,0.554945054945055,0.1208791208791208,0.2582417582417582,0.4093406593406593,0.6167582417582418,0.1208791208791208,0.1703296703296703,0.3151098901098901,Baja,2,0.807596336453048,1.8389471945709956
42129,42129 NAVALENO,732,0.2888283378746594,56.0,2.0,2.0,47.1,819,87,11.885245901639344,0.521978021978022,0.1703296703296703,0.0769230769230768,0.3296703296703297,0.0686813186813186,0.4835164835164835,0.1703296703296703,0.0769230769230768,0.1991758241758242,0.4835164835164835,0.521978021978022,0.2903846153846154,Baja,0,2.409306446413204,-0.8236650644920848
42130,42130 NEPAS,50,0.52,0.0,1.0,0.0,52.2,48,-2,-4.0,0.2802197802197802,0.8681318681318682,0.717032967032967,0.6785714285714286,0.554945054945055,0.5604395604395604,0.8681318681318682,0.717032967032967,0.6167582417582418,0.5604395604395604,0.2802197802197802,0.6085164835164836,Alta,1,-1.2567081450117377,0.47414114262719387
42131,42131 NOLAY,48,0.5833333333333334,0.0,1.0,0.0,39.2,34,-14,-29.166666666666668,0.0604395604395604,0.9395604395604396,0.717032967032967,0.6785714285714286,0.554945054945055,0.3516483516483517,0.9395604395604396,0.717032967032967,0.6167582417582418,0.3516483516483517,0.0604395604395604,0.5370879120879121,Media,1,-1.0163786072166914,1.3130900358252533
42132,42132 NOVIERCAS,172,0.3515151515151515,10.0,2.0,0.0,46.6,114,-58,-33.72093023255814,0.0439560439560439,0.4175824175824176,0.2335164835164834,0.3296703296703297,0.554945054945055,0.4752747252747252,0.4175824175824176,0.2335164835164834,0.4423076923076923,0.4752747252747252,0.0439560439560439,0.3225274725274725,Baja,2,1.4224569242306806,0.5354418449601647
42134,42134 OLVEGA,3838,0.1934134866701516,187.0,2.0,4.0,50.1,3446,-392,-10.213652944241792,0.1923076923076923,0.0604395604395604,0.0164835164835165,0.3296703296703297,0.0137362637362636,0.5439560439560439,0.0604395604395604,0.0164835164835165,0.1717032967032967,0.5439560439560439,0.1923076923076923,0.196978021978022,Baja,0,3.1334157698624545,-0.4378295283110799
42135,42135 ONCALA,61,0.4918032786885246,0.0,4.0,0.0,32.3,120,59,96.72131147540983,0.9230769230769232,0.8186813186813187,0.717032967032967,0.1181318681318681,0.554945054945055,0.2527472527472527,0.8186813186813187,0.717032967032967,0.3365384615384615,0.2527472527472527,0.9230769230769232,0.6096153846153847,Alta,1,-0.8340968998312881,-0.46226327056642486
42139,42139 PINILLA DEL CAMPO,18,0.6111111111111112,0.0,1.0,0.0,44.6,29,11,61.11111111111112,0.8626373626373627,0.9615384615384616,0.717032967032967,0.6785714285714286,0.554945054945055,0.4258241758241758,0.9615384615384616,0.717032967032967,0.6167582417582418,0.4258241758241758,0.8626373626373627,0.7167582417582418,Alta,1,-1.9628239132530323,-0.28356965835930587
42140,42140 PORTILLO DE SORIA,12,0.4166666666666667,0.0,0.0,0.0,41.6,28,16,133.33333333333331,0.9697802197802198,0.6043956043956044,0.717032967032967,0.9615384615384616,0.554945054945055,0.3901098901098901,0.6043956043956044,0.717032967032967,0.7582417582417582,0.3901098901098901,0.9697802197802198,0.6879120879120879,Alta,1,-1.9129309884173697,0.16774272415745164
42141,42141 POVEDA DE SORIA (LA),110,0.3577981651376147,4.0,3.0,0.0,31.5,92,-18,-16.363636363636363,0.1318681318681318,0.4505494505494505,0.4093406593406593,0.1895604395604395,0.554945054945055,0.2307692307692307,0.4505494505494505,0.4093406593406593,0.3722527472527472,0.2307692307692307,0.1318681318681318,0.318956043956044,Baja,2,1.2268997957687497,0.9865645088530329
42142,42142 POZALMURO,46,0.3260869565217391,0.0,1.0,0.0,40.7,36,-10,-21.73913043478261,0.1043956043956044,0.3131868131868132,0.717032967032967,0.6785714285714286,0.554945054945055,0.3736263736263736,0.3131868131868132,0.717032967032967,0.6167582417582418,0.3736263736263736,0.1043956043956044,0.425,Baja,2,-0.056714079515187296,1.6260435654605363
42144,42144 QUINTANA REDONDA,512,0.324853228962818,20.0,9.0,1.0,22.4,292,-220,-42.96875,0.0219780219780219,0.3076923076923077,0.1208791208791209,0.0247252747252747,0.0961538461538461,0.0934065934065934,0.3076923076923077,0.1208791208791209,0.0604395604395604,0.0934065934065934,0.0219780219780219,0.1208791208791209,Baja,2,3.2757391401057516,0.6496348271018956
42145,42145 QUINTANAS DE GORMAZ,127,0.328125,6.0,1.0,0.0,61.0,120,-7,-5.511811023622047,0.2692307692307692,0.3269230769230769,0.3324175824175824,0.6785714285714286,0.554945054945055,0.7362637362637363,0.3269230769230769,0.3324175824175824,0.6167582417582418,0.7362637362637363,0.2692307692307692,0.4563186813186813,Media,0,0.41459104099201466,0.04709090417256748
42148,42148 QUIÑONERIA,10,0.3,0.0,1.0,0.0,54.5,17,7,70.0,0.8901098901098901,0.2225274725274725,0.717032967032967,0.6785714285714286,0.554945054945055,0.6263736263736264,0.2225274725274725,0.717032967032967,0.6167582417582418,0.6263736263736264,0.8901098901098901,0.6145604395604395,Alta,1,-0.903431738340342,-0.29447951212605683
42149,42149 RABANOS (LOS),476,0.29375,25.0,5.0,0.0,8.1,488,12,2.5210084033613445,0.3571428571428571,0.1813186813186813,0.1043956043956043,0.0714285714285714,0.554945054945055,0.0109890109890109,0.1813186813186813,0.1043956043956043,0.3131868131868132,0.0109890109890109,0.3571428571428571,0.1934065934065933,Baja,2,2.424501466845665,0.8706627111347286
42151,42151 REBOLLAR,36,0.25,0.0,1.0,0.0,22.8,32,-4,-11.11111111111111,0.1813186813186813,0.1208791208791208,0.717032967032967,0.6785714285714286,0.554945054945055,0.0989010989010989,0.1208791208791208,0.717032967032967,0.6167582417582418,0.0989010989010989,0.1813186813186813,0.346978021978022,Baja,2,0.32922832336172375,2.292748384212166
42152,42152 RECUERDA,62,0.296875,4.0,4.0,0.0,64.1,116,54,87.09677419354838,0.912087912087912,0.2087912087912088,0.4093406593406593,0.1181318681318681,0.554945054945055,0.7802197802197802,0.2087912087912088,0.4093406593406593,0.3365384615384615,0.7802197802197802,0.912087912087912,0.5293956043956044,Media,0,0.5735044415985092,-1.6114123149692763
42153,42153 RELLO,20,0.4210526315789473,0.0,1.0,0.0,75.7,43,23,115.0,0.945054945054945,0.6153846153846154,0.717032967032967,0.6785714285714286,0.554945054945055,0.9175824175824177,0.6153846153846154,0.717032967032967,0.6167582417582418,0.9175824175824177,0.945054945054945,0.7623626373626374,Alta,1,-1.7680083082495284,-1.3733049798971873
42154,42154 RENIEBLAS,110,0.3,0.0,2.0,0.0,15.4,93,-17,-15.454545454545451,0.1373626373626373,0.2225274725274725,0.717032967032967,0.3296703296703297,0.554945054945055,0.0549450549450549,0.2225274725274725,0.717032967032967,0.4423076923076923,0.0549450549450549,0.1373626373626373,0.3148351648351648,Baja,2,0.7737113257455197,2.0348200397023186
42155,42155 RETORTILLO DE SORIA,130,0.5801526717557252,5.0,8.0,0.0,77.2,171,41,31.538461538461537,0.7197802197802198,0.934065934065934,0.3626373626373627,0.0357142857142857,0.554945054945055,0.9230769230769232,0.934065934065934,0.3626373626373627,0.2953296703296703,0.9230769230769232,0.7197802197802198,0.6469780219780221,Alta,0,-0.24665780043439997,-2.2703799005459975
42156,42156 REZNOS,22,0.3181818181818182,0.0,1.0,0.0,52.5,42,20,90.9090909090909,0.9175824175824177,0.2857142857142857,0.717032967032967,0.6785714285714286,0.554945054945055,0.5714285714285714,0.2857142857142857,0.717032967032967,0.6167582417582418,0.5714285714285714,0.9175824175824177,0.6217032967032966,Alta,1,-1.0048153340575927,-0.2541412451582685
42157,42157 RIBA DE ESCALOTE (LA),8,0.4444444444444444,0.0,1.0,0.0,71.1,37,29,362.5,1.0,0.695054945054945,0.717032967032967,0.6785714285714286,0.554945054945055,0.8571428571428571,0.695054945054945,0.717032967032967,0.6167582417582418,0.8571428571428571,1.0,0.7771978021978022,Alta,1,-1.922847780242198,-1.3793193818363476
42158,42158 RIOSECO DE SORIA,123,0.3385826771653543,8.0,2.0,0.0,37.8,110,-13,-10.569105691056912,0.1868131868131868,0.3736263736263736,0.2829670329670329,0.3296703296703297,0.554945054945055,0.3214285714285714,0.3736263736263736,0.2829670329670329,0.4423076923076923,0.3214285714285714,0.1868131868131868,0.3214285714285714,Baja,2,1.3138769050819266,0.7412499086179588
42159,42159 ROLLAMIENTA,44,0.4468085106382978,0.0,1.0,0.0,25.3,40,-4,-9.090909090909092,0.2142857142857142,0.7032967032967034,0.717032967032967,0.6785714285714286,0.554945054945055,0.1483516483516483,0.7032967032967034,0.717032967032967,0.6167582417582418,0.1483516483516483,0.2142857142857142,0.479945054945055,Media,1,-0.6827539617352215,1.703558681573711
42160,42160 ROYO (EL),251,0.3849206349206349,22.0,2.0,0.0,23.9,269,18,7.171314741035857,0.4505494505494505,0.521978021978022,0.1153846153846154,0.3296703296703297,0.554945054945055,0.1208791208791208,0.521978021978022,0.1153846153846154,0.4423076923076923,0.1208791208791208,0.4505494505494505,0.3302197802197802,Baja,2,1.2834681772568006,0.48535361507884095
42161,42161 SALDUERO,145,0.3918918918918919,13.0,1.0,0.0,39.5,182,37,25.517241379310345,0.6483516483516484,0.5274725274725275,0.1703296703296702,0.6785714285714286,0.554945054945055,0.3571428571428571,0.5274725274725275,0.1703296703296702,0.6167582417582418,0.3571428571428571,0.6483516483516484,0.464010989010989,Media,2,0.26322882684565097,-0.009231294933715786
42162,42162 SAN ESTEBAN DE GORMAZ,2935,0.2730363821829309,179.0,18.0,4.0,69.3,2715,-220,-7.495741056218058,0.2417582417582417,0.1483516483516483,0.0274725274725274,0.0,0.0137362637362636,0.8241758241758241,0.1483516483516483,0.0274725274725274,0.0068681318681318,0.8241758241758241,0.2417582417582417,0.2497252747252747,Baja,0,3.260171479340479,-1.6021822769946767
42163,42163 SAN FELICES,59,0.2372881355932203,0.0,1.0,0.0,58.2,64,5,8.47457627118644,0.4725274725274725,0.1098901098901098,0.717032967032967,0.6785714285714286,0.554945054945055,0.6978021978021978,0.1098901098901098,0.717032967032967,0.6167582417582418,0.6978021978021978,0.4725274725274725,0.5228021978021978,Media,1,-0.30855497450521513,0.3418170154369376
42164,42164 SAN LEONARDO DE YAGÜE,1949,0.2697435897435897,112.0,1.0,3.0,52.4,1791,-158,-8.106721395587481,0.2307692307692307,0.1428571428571428,0.0329670329670329,0.6785714285714286,0.0384615384615384,0.5659340659340659,0.1428571428571428,0.0329670329670329,0.3585164835164835,0.5659340659340659,0.2307692307692307,0.2662087912087912,Baja,0,2.331988999283746,-0.2038081570373341
42165,42165 SAN PEDRO MANRIQUE,619,0.2164781906300484,27.0,3.0,2.0,42.1,524,-95,-15.347334410339256,0.1428571428571428,0.0714285714285714,0.0989010989010988,0.1895604395604395,0.0686813186813186,0.3956043956043956,0.0714285714285714,0.0989010989010988,0.1291208791208791,0.3956043956043956,0.1428571428571428,0.1675824175824175,Baja,0,3.196362719709562,-0.00375798616944199
42166,42166 SANTA CRUZ DE YANGUAS,56,0.3928571428571428,5.0,2.0,0.0,49.5,74,18,32.142857142857146,0.7362637362637363,0.5439560439560439,0.3626373626373627,0.3296703296703297,0.554945054945055,0.532967032967033,0.5439560439560439,0.3626373626373627,0.4423076923076923,0.532967032967033,0.7362637362637363,0.5236263736263737,Media,1,0.13955898200135447,-0.7677477153983635
42167,42167 SANTA MARIA DE HUERTA,242,0.4375,10.0,1.0,0.0,88.1,157,-85,-35.12396694214876,0.0384615384615384,0.6813186813186813,0.2335164835164834,0.6785714285714286,0.554945054945055,0.978021978021978,0.6813186813186813,0.2335164835164834,0.6167582417582418,0.978021978021978,0.0384615384615384,0.5096153846153846,Media,0,0.17589989098297126,-0.48934798106772875
42168,42168 SANTA MARIA DE LAS HOYAS,113,0.4690265486725664,4.0,1.0,0.0,62.6,126,13,11.50442477876106,0.510989010989011,0.7362637362637363,0.4093406593406593,0.6785714285714286,0.554945054945055,0.7472527472527473,0.7362637362637363,0.4093406593406593,0.6167582417582418,0.7472527472527473,0.510989010989011,0.6041208791208791,Alta,1,-0.6954564344313894,-0.61070918540601
42171,42171 SERON DE NAGIMA,122,0.416,12.0,2.0,0.0,54.0,188,66,54.09836065573771,0.8406593406593407,0.5934065934065934,0.184065934065934,0.3296703296703297,0.554945054945055,0.6098901098901099,0.5934065934065934,0.184065934065934,0.4423076923076923,0.6098901098901099,0.8406593406593407,0.5340659340659342,Media,0,0.3100611530914876,-1.3585925399423266
42172,42172 SOLIEDRA,33,0.4545454545454545,0.0,2.0,0.0,53.7,45,12,36.36363636363637,0.7692307692307693,0.7197802197802198,0.717032967032967,0.3296703296703297,0.554945054945055,0.6043956043956044,0.7197802197802198,0.717032967032967,0.4423076923076923,0.6043956043956044,0.7692307692307693,0.6505494505494506,Alta,1,-1.0322086112417648,-0.7509851334450625
42174,42174 SOTILLO DEL RINCON,175,0.3163841807909605,13.0,2.0,0.0,31.9,188,13,7.428571428571429,0.456043956043956,0.2802197802197802,0.1703296703296702,0.3296703296703297,0.554945054945055,0.2417582417582417,0.2802197802197802,0.1703296703296702,0.4423076923076923,0.2417582417582417,0.456043956043956,0.3181318681318681,Baja,2,1.4769394691970543,0.41169157860117944
42175,42175 SUELLACABRAS,33,0.1818181818181818,0.0,1.0,0.0,30.4,45,12,36.36363636363637,0.7692307692307693,0.0302197802197802,0.717032967032967,0.6785714285714286,0.554945054945055,0.2197802197802197,0.0302197802197802,0.717032967032967,0.6167582417582418,0.2197802197802197,0.7692307692307693,0.4706043956043956,Media,2,-0.2283880566297521,1.037059824149899
42176,42176 TAJAHUERCE,23,0.4782608695652174,0.0,1.0,0.0,41.2,41,18,78.26086956521739,0.8956043956043956,0.7692307692307693,0.717032967032967,0.6785714285714286,0.554945054945055,0.3846153846153846,0.7692307692307693,0.717032967032967,0.6167582417582418,0.3846153846153846,0.8956043956043956,0.6766483516483517,Alta,1,-1.662014594426708,-0.10540570500885821
42177,42177 TAJUECO,57,0.4736842105263157,0.0,2.0,0.0,47.9,93,36,63.1578947368421,0.8681318681318682,0.75,0.717032967032967,0.3296703296703297,0.554945054945055,0.5,0.75,0.717032967032967,0.4423076923076923,0.5,0.8681318681318682,0.6554945054945056,Alta,1,-1.1291481802168886,-0.6924093352473311
42178,42178 TALVEILA,101,0.5384615384615384,0.0,1.0,0.0,48.0,86,-15,-14.85148514851485,0.1538461538461538,0.9065934065934066,0.717032967032967,0.6785714285714286,0.554945054945055,0.5054945054945055,0.9065934065934066,0.717032967032967,0.6167582417582418,0.5054945054945055,0.1538461538461538,0.5799450549450549,Media,1,-1.1512758626017534,0.8007530056137351
42181,42181 TARDELCUENDE,424,0.4033018867924528,14.0,3.0,0.0,28.2,436,12,2.8301886792452837,0.3956043956043956,0.5769230769230769,0.1565934065934066,0.1895604395604395,0.554945054945055,0.1868131868131868,0.5769230769230769,0.1565934065934066,0.3722527472527472,0.1868131868131868,0.3956043956043956,0.3376373626373626,Baja,2,1.3377365322054189,0.2777964131710719
42182,42182 TARODA,46,0.4680851063829787,0.0,1.0,0.0,55.0,39,-7,-15.217391304347828,0.1483516483516483,0.7307692307692307,0.717032967032967,0.6785714285714286,0.554945054945055,0.6373626373626373,0.7307692307692307,0.717032967032967,0.6167582417582418,0.6373626373626373,0.1483516483516483,0.570054945054945,Media,1,-0.9340320117101611,0.6154423664951897
42183,42183 TEJADO,96,0.5257731958762887,5.0,1.0,0.0,44.3,104,8,8.333333333333332,0.467032967032967,0.8846153846153846,0.3626373626373627,0.6785714285714286,0.554945054945055,0.412087912087912,0.8846153846153846,0.3626373626373627,0.6167582417582418,0.412087912087912,0.467032967032967,0.5486263736263737,Media,1,-0.5922467627630297,0.12362796416290209
42184,42184 TORLENGUA,45,0.4888888888888889,0.0,1.0,0.0,60.8,51,6,13.333333333333334,0.5384615384615384,0.804945054945055,0.717032967032967,0.6785714285714286,0.554945054945055,0.7225274725274725,0.804945054945055,0.717032967032967,0.6167582417582418,0.7225274725274725,0.5384615384615384,0.679945054945055,Alta,1,-1.5255515886840707,-0.3247657398768964
42185,42185 TORREBLACOS,26,0.7692307692307693,0.0,1.0,0.0,37.8,25,-1,-3.8461538461538463,0.2857142857142857,1.0,0.717032967032967,0.6785714285714286,0.554945054945055,0.3214285714285714,1.0,0.717032967032967,0.6167582417582418,0.3214285714285714,0.2857142857142857,0.5881868131868132,Media,1,-1.3414947326826352,0.9499267552163693
42187,42187 TORRUBIA DE SORIA,56,0.375,0.0,1.0,0.0,43.3,44,-12,-21.428571428571427,0.1098901098901098,0.489010989010989,0.717032967032967,0.6785714285714286,0.554945054945055,0.4038461538461538,0.489010989010989,0.717032967032967,0.6167582417582418,0.4038461538461538,0.1098901098901098,0.4673076923076923,Media,1,-0.3660829228960194,1.4189434350135794
42188,42188 TREVAGO,47,0.3829787234042553,0.0,1.0,0.0,53.0,50,3,6.382978723404255,0.4285714285714285,0.5054945054945055,0.717032967032967,0.6785714285714286,0.554945054945055,0.5934065934065934,0.5054945054945055,0.717032967032967,0.6167582417582418,0.5934065934065934,0.4285714285714285,0.5722527472527472,Media,1,-0.8456806065267987,0.3915896053093821
42189,42189 UCERO,91,0.2340425531914893,8.0,1.0,0.0,72.1,114,23,25.274725274725277,0.6428571428571429,0.0934065934065934,0.2829670329670329,0.6785714285714286,0.554945054945055,0.8846153846153846,0.0934065934065934,0.2829670329670329,0.6167582417582418,0.8846153846153846,0.6428571428571429,0.5041208791208791,Media,0,0.41884825737351083,-0.8515533124595568
42190,42190 VADILLO,83,0.4404761904761904,0.0,1.0,0.0,52.0,67,-16,-19.27710843373494,0.1153846153846153,0.6868131868131868,0.717032967032967,0.6785714285714286,0.554945054945055,0.554945054945055,0.6868131868131868,0.717032967032967,0.6167582417582418,0.554945054945055,0.1153846153846153,0.5381868131868133,Media,1,-0.7799356913784935,0.9036555830117345
42191,42191 VALDEAVELLANO DE TERA,218,0.3515981735159817,29.0,2.0,0.0,29.7,562,344,157.7981651376147,0.9835164835164836,0.4230769230769231,0.0934065934065934,0.3296703296703297,0.554945054945055,0.2087912087912088,0.4230769230769231,0.0934065934065934,0.4423076923076923,0.2087912087912088,0.9835164835164836,0.4302197802197802,Baja,2,0.8676785313782376,-0.6117449086118607
42192,42192 VALDEGEÑA,37,0.3783783783783784,0.0,1.0,0.0,35.3,38,1,2.702702702702702,0.3791208791208791,0.5,0.717032967032967,0.6785714285714286,0.554945054945055,0.2802197802197802,0.5,0.717032967032967,0.6167582417582418,0.2802197802197802,0.3791208791208791,0.4986263736263736,Media,1,-0.6051932154324456,1.2400888944090287
42193,42193 VALDELAGUA DEL CERRO,13,0.3076923076923077,0.0,1.0,0.0,55.4,17,4,30.76923076923077,0.7142857142857143,0.2472527472527472,0.717032967032967,0.6785714285714286,0.554945054945055,0.6483516483516484,0.2472527472527472,0.717032967032967,0.6167582417582418,0.6483516483516484,0.7142857142857143,0.5887362637362638,Alta,1,-0.7658189202033059,-0.05798621828953464
42194,42194 VALDEMALUQUE,137,0.4890510948905109,10.0,6.0,0.0,66.8,174,37,27.00729927007299,0.6758241758241759,0.8131868131868132,0.2335164835164834,0.0521978021978022,0.554945054945055,0.8021978021978022,0.8131868131868132,0.2335164835164834,0.3035714285714286,0.8021978021978022,0.6758241758241759,0.5656593406593406,Media,0,0.33587627044932006,-1.9334080843233383
42195,42195 VALDENEBRO,94,0.4105263157894737,0.0,2.0,0.0,54.4,119,25,26.595744680851062,0.6593406593406593,0.5879120879120879,0.717032967032967,0.3296703296703297,0.554945054945055,0.6208791208791209,0.5879120879120879,0.717032967032967,0.4423076923076923,0.6208791208791209,0.6593406593406593,0.6054945054945055,Alta,1,-0.7079206024216241,-0.505645192195237
42196,42196 VALDEPRADO,8,0.375,0.0,0.0,0.0,54.8,18,10,125.0,0.9615384615384616,0.489010989010989,0.717032967032967,0.9615384615384616,0.554945054945055,0.6318681318681318,0.489010989010989,0.717032967032967,0.7582417582417582,0.6318681318681318,0.9615384615384616,0.7115384615384615,Alta,1,-1.8535669117791742,-0.32155092708524624
42197,42197 VALDERRODILLA,62,0.4838709677419355,0.0,2.0,0.0,43.3,79,17,27.41935483870968,0.6813186813186813,0.7802197802197802,0.717032967032967,0.3296703296703297,0.554945054945055,0.4038461538461538,0.7802197802197802,0.717032967032967,0.4423076923076923,0.4038461538461538,0.6813186813186813,0.6049450549450549,Alta,1,-0.9214412129303617,-0.15460818120399436
42198,42198 VALTAJEROS,19,0.3157894736842105,0.0,0.0,0.0,37.7,38,19,100.0,0.9285714285714286,0.2719780219780219,0.717032967032967,0.9615384615384616,0.554945054945055,0.3131868131868132,0.2719780219780219,0.717032967032967,0.7582417582417582,0.3131868131868132,0.9285714285714286,0.5978021978021978,Alta,1,-1.2834149447203325,0.6610472835944573
42200,42200 VELAMAZAN,67,0.4776119402985074,0.0,2.0,0.0,56.5,49,-18,-26.86567164179105,0.0659340659340659,0.7637362637362637,0.717032967032967,0.3296703296703297,0.554945054945055,0.6730769230769231,0.7637362637362637,0.717032967032967,0.4423076923076923,0.6730769230769231,0.0659340659340659,0.5324175824175825,Media,1,-0.38137590265801957,0.2804012565467752
42201,42201 VELILLA DE LA SIERRA,27,0.5185185185185185,0.0,0.0,0.0,12.8,22,-5,-18.51851851851852,0.1208791208791208,0.8571428571428571,0.717032967032967,0.9615384615384616,0.554945054945055,0.0219780219780219,0.8571428571428571,0.717032967032967,0.7582417582417582,0.0219780219780219,0.1208791208791208,0.4950549450549449,Media,1,-1.1961046064363963,2.3633790807886768
42202,42202 VELILLA DE LOS AJOS,15,0.6666666666666666,0.0,1.0,0.0,65.6,25,10,66.66666666666666,0.8763736263736264,0.9807692307692308,0.717032967032967,0.6785714285714286,0.554945054945055,0.7912087912087912,0.9807692307692308,0.717032967032967,0.6167582417582418,0.7912087912087912,0.8763736263736264,0.7964285714285715,Alta,1,-2.2166751556160524,-1.2057552127654159
42204,42204 VIANA DE DUERO,49,0.3265306122448979,0.0,0.0,0.0,47.5,16,-33,-67.3469387755102,0.0054945054945054,0.3186813186813186,0.717032967032967,0.9615384615384616,0.554945054945055,0.489010989010989,0.3186813186813186,0.717032967032967,0.7582417582417582,0.489010989010989,0.0054945054945054,0.4576923076923077,Media,1,-0.4600041714418453,1.8150841235028812
42205,42205 VILLACIERVOS,86,0.4883720930232558,4.0,2.0,0.0,13.2,84,-2,-2.3255813953488373,0.3076923076923077,0.7967032967032966,0.4093406593406593,0.3296703296703297,0.554945054945055,0.0329670329670329,0.7967032967032966,0.4093406593406593,0.4423076923076923,0.0329670329670329,0.3076923076923077,0.3978021978021978,Baja,2,0.36961801644069886,1.061743771211788
42206,42206 VILLANUEVA DE GORMAZ,8,0.625,0.0,1.0,0.0,70.7,20,12,150.0,0.978021978021978,0.967032967032967,0.717032967032967,0.6785714285714286,0.554945054945055,0.8461538461538461,0.967032967032967,0.717032967032967,0.6167582417582418,0.8461538461538461,0.978021978021978,0.825,Alta,1,-2.3355915299572416,-1.5066541431310143
42207,42207 VILLAR DEL ALA,50,0.22,4.0,1.0,0.0,28.9,51,1,2.0,0.3406593406593406,0.0769230769230769,0.4093406593406593,0.6785714285714286,0.554945054945055,0.1978021978021978,0.0769230769230769,0.4093406593406593,0.6167582417582418,0.1978021978021978,0.3406593406593406,0.3282967032967033,Baja,2,0.8746566825522547,1.4833560198835003
42208,42208 VILLAR DEL CAMPO,30,0.4,0.0,1.0,0.0,34.5,29,-1,-3.333333333333333,0.2967032967032967,0.5659340659340659,0.717032967032967,0.6785714285714286,0.554945054945055,0.2719780219780219,0.5659340659340659,0.717032967032967,0.6167582417582418,0.2719780219780219,0.2967032967032967,0.4936813186813186,Media,1,-0.6186204612301862,1.3574085611992663
42209,42209 VILLAR DEL RIO,156,0.3924050632911392,7.0,3.0,0.0,44.8,153,-3,-1.9230769230769231,0.3186813186813186,0.5384615384615384,0.3104395604395604,0.1895604395604395,0.554945054945055,0.4395604395604395,0.5384615384615384,0.3104395604395604,0.3722527472527472,0.4395604395604395,0.3186813186813186,0.3958791208791209,Baja,2,0.9886860442637867,-0.011178891435788731
42211,42211 VILLARES DE SORIA (LOS),75,0.3376623376623376,7.0,2.0,0.0,22.3,77,2,2.666666666666667,0.3708791208791209,0.3626373626373626,0.3104395604395604,0.3296703296703297,0.554945054945055,0.0879120879120879,0.3626373626373626,0.3104395604395604,0.4423076923076923,0.0879120879120879,0.3708791208791209,0.3148351648351648,Baja,2,1.2024778642430527,1.0215807688085439
42212,42212 VILLASAYAS,60,0.3833333333333333,0.0,2.0,0.0,55.2,55,-5,-8.333333333333332,0.2252747252747252,0.510989010989011,0.717032967032967,0.3296703296703297,0.554945054945055,0.6428571428571429,0.510989010989011,0.717032967032967,0.4423076923076923,0.6428571428571429,0.2252747252747252,0.5076923076923078,Media,1,-0.12523527655865982,0.2539122286717719
42213,42213 VILLASECA DE ARCIEL,24,0.5416666666666666,0.0,1.0,0.0,45.0,28,4,16.666666666666664,0.5686813186813187,0.912087912087912,0.717032967032967,0.6785714285714286,0.554945054945055,0.4505494505494505,0.912087912087912,0.717032967032967,0.6167582417582418,0.4505494505494505,0.5686813186813187,0.6530219780219781,Alta,1,-1.5781167978157817,0.2051193000029646
42215,42215 VINUESA,833,0.2953181272509003,77.0,1.0,3.0,33.0,909,76,9.123649459783914,0.4835164835164835,0.1978021978021978,0.0494505494505495,0.6785714285714286,0.0384615384615384,0.2582417582417582,0.1978021978021978,0.0494505494505495,0.3585164835164835,0.2582417582417582,0.4835164835164835,0.2695054945054945,Baja,2,2.10614137200596,0.07795519900471991
42216,42216 VIZMANOS,30,0.4,0.0,1.0,0.0,40.5,32,2,6.666666666666667,0.4340659340659341,0.5659340659340659,0.717032967032967,0.6785714285714286,0.554945054945055,0.3681318681318681,0.5659340659340659,0.717032967032967,0.6167582417582418,0.3681318681318681,0.4340659340659341,0.5403846153846154,Media,1,-0.8219876391157942,0.8846328740418689
42217,42217 VOZMEDIANO,33,0.3636363636363636,0.0,1.0,0.0,65.8,52,19,57.57575757575758,0.8571428571428571,0.4615384615384615,0.717032967032967,0.6785714285714286,0.554945054945055,0.7967032967032966,0.4615384615384615,0.717032967032967,0.6167582417582418,0.7967032967032966,0.8571428571428571,0.6898351648351648,Alta,1,-1.353662412401728,-0.8182694791230837
42218,42218 YANGUAS,106,0.2358490566037736,10.0,1.0,0.0,48.3,120,14,13.20754716981132,0.5274725274725275,0.1043956043956044,0.2335164835164834,0.6785714285714286,0.554945054945055,0.510989010989011,0.1043956043956044,0.2335164835164834,0.6167582417582418,0.510989010989011,0.5274725274725275,0.3986263736263736,Baja,2,0.8511523218360625,0.1949520578040418
42219,42219 YELO,37,0.4864864864864865,0.0,1.0,0.0,74.0,62,25,67.56756756756756,0.8846153846153846,0.7857142857142857,0.717032967032967,0.6785714285714286,0.554945054945055,0.903846153846154,0.7857142857142857,0.717032967032967,0.6167582417582418,0.903846153846154,0.8846153846153846,0.7815934065934066,Alta,1,-1.9720649234677066,-1.354908004032972
