COD_MUNICIPIO,MUNICIPIO,FECHA,POBLACION_PROYECTADA,ESCENARIO
42128,42128 NARROS,2026,62,PESIMISTA
42128,42128 NARROS,2027,63,NEUTRO
42128,42128 NARROS,2027,62,PESIMISTA
42128,42128 NARROS,2028,63,NEUTRO
42128,42128 NARROS,2028,61,PESIMISTA
42128,42128 NARROS,2029,63,NEUTRO
42128,42128 NARROS,2029,60,PESIMISTA
42128,42128 NARROS,2030,62,NEUTRO
42128,42128 NARROS,2030,59,PESIMISTA
42128,42128 NARROS,2031,62,NEUTRO
42128,42128 NARROS,2031,58,PESIMISTA
42129,42129 NAVALENO,2025,840,NEUTRO
42129,42129 NAVALENO,2025,832,PESIMISTA
42129,42129 NAVALENO,2026,836,NEUTRO
42129,42129 NAVALENO,2026,819,PESIMISTA
42129,42129 NAVALENO,2027,832,NEUTRO
42129,42129 NAVALENO,2027,807,PESIMISTA
42129,42129 NAVALENO,2028,828,NEUTRO
42129,42129 NAVALENO,2028,795,PESIMISTA
42129,42129 NAVALENO,2029,824,NEUTRO
42129,42129 NAVALENO,2029,783,PESIMISTA
42129,42129 NAVALENO,2030,819,NEUTRO
42129,42129 NAVALENO,2030,771,PESIMISTA
42129,42129 NAVALENO,2031,815,NEUTRO
42129,42129 NAVALENO,2031,760,PESIMISTA
42130,42130 NEPAS,2025,49,NEUTRO
42130,42130 NEPAS,2025,48,PESIMISTA
42130,42130 NEPAS,2026,49,NEUTRO
42130,42130 NEPAS,2026,48,PESIMISTA
42130,42130 NEPAS,2027,48,NEUTRO
42130,42130 NEPAS,2027,47,PESIMISTA
42130,42130 NEPAS,2028,48,NEUTRO
42130,42130 NEPAS,2028,46,PESIMISTA
42130,42130 NEPAS,2029,48,NEUTRO
42130,42130 NEPAS,2029,46,PESIMISTA
42130,42130 NEPAS,2030,48,NEUTRO
42130,42130 NEPAS,2030,45,PESIMISTA
42130,42130 NEPAS,2031,47,NEUTRO
42130,42130 NEPAS,2031,44,PESIMISTA
42131,42131 NOLAY,2025,35,NEUTRO
42131,42131 NOLAY,2025,35,PESIMISTA
42131,42131 NOLAY,2026,35,NEUTRO
42131,42131 NOLAY,2026,34,PESIMISTA
42131,42131 NOLAY,2027,35,NEUTRO
42131,42131 NOLAY,2027,34,PESIMISTA
42131,42131 NOLAY,2028,35,NEUTRO
42131,42131 NOLAY,2028,33,PESIMISTA
42131,42131 NOLAY,2029,35,NEUTRO
42131,42131 NOLAY,2029,33,PESIMISTA
42131,42131 NOLAY,2030,34,NEUTRO
42131,42131 NOLAY,2030,32,PESIMISTA
42131,42131 NOLAY,2031,34,NEUTRO
42131,42131 NOLAY,2031,32,PESIMISTA
42132,42132 NOVIERCAS,2025,117,NEUTRO
42132,42132 NOVIERCAS,2025,116,PESIMISTA
42132,42132 NOVIERCAS,2026,117,NEUTRO
42132,42132 NOVIERCAS,2026,114,PESIMISTA
42132,42132 NOVIERCAS,2027,116,NEUTRO
42132,42132 NOVIERCAS,2027,113,PESIMISTA
42132,42132 NOVIERCAS,2028,115,NEUTRO
42132,42132 NOVIERCAS,2028,111,PESIMISTA
42132,42132 NOVIERCAS,2029,115,NEUTRO
42132,42132 NOVIERCAS,2029,109,PESIMISTA
42132,42132 NOVIERCAS,2030,114,NEUTRO
42132,42132 NOVIERCAS,2030,108,PESIMISTA
42132,42132 NOVIERCAS,2031,114,NEUTRO
42132,42132 NOVIERCAS,2031,106,PESIMISTA
42134,42134 OLVEGA,2025,3533,NEUTRO
42134,42134 OLVEGA,2025,3498,PESIMISTA
42134,42134 OLVEGA,2026,3516,NEUTRO
42134,42134 OLVEGA,2026,3445,PESIMISTA
42134,42134 OLVEGA,2027,3498,NEUTRO
42134,42134 OLVEGA,2027,3394,PESIMISTA
42134,42134 OLVEGA,2028,3480,NEUTRO
42134,42134 OLVEGA,2028,3343,PESIMISTA
42134,42134 OLVEGA,2029,3463,NEUTRO
42134,42134 OLVEGA,2029,3293,PESIMISTA
42134,42134 OLVEGA,2030,3446,NEUTRO
42134,42134 OLVEGA,2030,3243,PESIMISTA
42134,42134 OLVEGA,2031,3429,NEUTRO
42134,42134 OLVEGA,2031,3195,PESIMISTA
42135,42135 ONCALA,2025,123,NEUTRO
42135,42135 ONCALA,2025,122,PESIMISTA
42135,42135 ONCALA,2026,122,NEUTRO
42135,42135 ONCALA,2026,120,PESIMISTA
42135,42135 ONCALA,2027,122,NEUTRO
42135,42135 ONCALA,2027,118,PESIMISTA
42135,42135 ONCALA,2028,121,NEUTRO
42135,42135 ONCALA,2028,116,PESIMISTA
42135,42135 ONCALA,2029,120,NEUTRO
42135,42135 ONCALA,2029,115,PESIMISTA
42135,42135 ONCALA,2030,120,NEUTRO
42135,42135 ONCALA,2030,113,PESIMISTA
42135,42135 ONCALA,2031,119,NEUTRO
42135,42135 ONCALA,2031,111,PESIMISTA
42139,42139 PINILLA DEL CAMPO,2025,30,NEUTRO
42139,42139 PINILLA DEL CAMPO,2025,30,PESIMISTA
42139,42139 PINILLA DEL CAMPO,2026,30,NEUTRO
42139,42139 PINILLA DEL CAMPO,2026,29,PESIMISTA
42139,42139 PINILLA DEL CAMPO,2027,30,NEUTRO
42139,42139 PINILLA DEL CAMPO,2027,29,PESIMISTA
42139,42139 PINILLA DEL CAMPO,2028,29,NEUTRO
42139,42139 PINILLA DEL CAMPO,2028,28,PESIMISTA
42139,42139 PINILLA DEL CAMPO,2029,29,NEUTRO
42139,42139 PINILLA DEL CAMPO,2029,28,PESIMISTA
42139,42139 PINILLA DEL CAMPO,2030,29,NEUTRO
42139,42139 PINILLA DEL CAMPO,2030,27,PESIMISTA
42139,42139 PINILLA DEL CAMPO,2031,29,NEUTRO
42139,42139 PINILLA DEL CAMPO,2031,27,PESIMISTA
42140,42140 PORTILLO DE SORIA,2025,29,NEUTRO
42140,42140 PORTILLO DE SORIA,2025,28,PESIMISTA
42140,42140 PORTILLO DE SORIA,2026,29,NEUTRO
42140,42140 PORTILLO DE SORIA,2026,28,PESIMISTA
42140,42140 PORTILLO DE SORIA,2027,28,NEUTRO
42140,42140 PORTILLO DE SORIA,2027,28,PESIMISTA
42140,42140 PORTILLO DE SORIA,2028,28,NEUTRO
42140,42140 PORTILLO DE SORIA,2028,27,PESIMISTA
42140,42140 PORTILLO DE SORIA,2029,28,NEUTRO
42140,42140 PORTILLO DE SORIA,2029,27,PESIMISTA
42140,42140 PORTILLO DE SORIA,2030,28,NEUTRO
42140,42140 PORTILLO DE SORIA,2030,26,PESIMISTA
42140,42140 PORTILLO DE SORIA,2031,28,NEUTRO
42140,42140 PORTILLO DE SORIA,2031,26,PESIMISTA
42141,42141 POVEDA DE SORIA (LA),2025,94,NEUTRO
42141,42141 POVEDA DE SORIA (LA),2025,94,PESIMISTA
42141,42141 POVEDA DE SORIA (LA),2026,94,NEUTRO
42141,42141 POVEDA DE SORIA (LA),2026,92,PESIMISTA
42141,42141 POVEDA DE SORIA (LA),2027,94,NEUTRO
42141,42141 POVEDA DE SORIA (LA),2027,91,PESIMISTA
42141,42141 POVEDA DE SORIA (LA),2028,93,NEUTRO
42141,42141 POVEDA DE SORIA (LA),2028,89,PESIMISTA
42141,42141 POVEDA DE SORIA (LA),2029,93,NEUTRO
42141,42141 POVEDA DE SORIA (LA),2029,88,PESIMISTA
42141,42141 POVEDA DE SORIA (LA),2030,92,NEUTRO
42141,42141 POVEDA DE SORIA (LA),2030,87,PESIMISTA
42141,42141 POVEDA DE SORIA (LA),2031,92,NEUTRO
42141,42141 POVEDA DE SORIA (LA),2031,85,PESIMISTA
42142,42142 POZALMURO,2025,37,NEUTRO
42142,42142 POZALMURO,2025,37,PESIMISTA
42142,42142 POZALMURO,2026,37,NEUTRO
42142,42142 POZALMURO,2026,36,PESIMISTA
42142,42142 POZALMURO,2027,37,NEUTRO
42142,42142 POZALMURO,2027,36,PESIMISTA
42142,42142 POZALMURO,2028,37,NEUTRO
42142,42142 POZALMURO,2028,35,PESIMISTA
42142,42142 POZALMURO,2029,36,NEUTRO
42142,42142 POZALMURO,2029,35,PESIMISTA
42142,42142 POZALMURO,2030,36,NEUTRO
42142,42142 POZALMURO,2030,34,PESIMISTA
42142,42142 POZALMURO,2031,36,NEUTRO
42142,42142 POZALMURO,2031,34,PESIMISTA
42144,42144 QUINTANA REDONDA,2025,299,NEUTRO
42144,42144 QUINTANA REDONDA,2025,296,PESIMISTA
42144,42144 QUINTANA REDONDA,2026,298,NEUTRO
42144,42144 QUINTANA REDONDA,2026,292,PESIMISTA
42144,42144 QUINTANA REDONDA,2027,296,NEUTRO
42144,42144 QUINTANA REDONDA,2027,287,PESIMISTA
42144,42144 QUINTANA REDONDA,2028,295,NEUTRO
42144,42144 QUINTANA REDONDA,2028,283,PESIMISTA
42144,42144 QUINTANA REDONDA,2029,293,NEUTRO
42144,42144 QUINTANA REDONDA,2029,279,PESIMISTA
42144,42144 QUINTANA REDONDA,2030,292,NEUTRO
42144,42144 QUINTANA REDONDA,2030,275,PESIMISTA
42144,42144 QUINTANA REDONDA,2031,290,NEUTRO
42144,42144 QUINTANA REDONDA,2031,271,PESIMISTA
42145,42145 QUINTANAS DE GORMAZ,2025,123,NEUTRO
42145,42145 QUINTANAS DE GORMAZ,2025,122,PESIMISTA
42145,42145 QUINTANAS DE GORMAZ,2026,123,NEUTRO
42145,42145 QUINTANAS DE GORMAZ,2026,120,PESIMISTA
42145,42145 QUINTANAS DE GORMAZ,2027,122,NEUTRO
42145,42145 QUINTANAS DE GORMAZ,2027,119,PESIMISTA
42145,42145 QUINTANAS DE GORMAZ,2028,122,NEUTRO
42145,42145 QUINTANAS DE GORMAZ,2028,117,PESIMISTA
42145,42145 QUINTANAS DE GORMAZ,2029,121,NEUTRO
42145,42145 QUINTANAS DE GORMAZ,2029,115,PESIMISTA
42145,42145 QUINTANAS DE GORMAZ,2030,120,NEUTRO
42145,42145 QUINTANAS DE GORMAZ,2030,113,PESIMISTA
42145,42145 QUINTANAS DE GORMAZ,2031,120,NEUTRO
42145,42145 QUINTANAS DE GORMAZ,2031,112,PESIMISTA
42148,42148 QUIÑONERIA,2025,18,NEUTRO
42148,42148 QUIÑONERIA,2025,17,PESIMISTA
42148,42148 QUIÑONERIA,2026,18,NEUTRO
42148,42148 QUIÑONERIA,2026,17,PESIMISTA
42148,42148 QUIÑONERIA,2027,17,NEUTRO
42148,42148 QUIÑONERIA,2027,17,PESIMISTA
42148,42148 QUIÑONERIA,2028,17,NEUTRO
42148,42148 QUIÑONERIA,2028,17,PESIMISTA
42148,42148 QUIÑONERIA,2029,17,NEUTRO
42148,42148 QUIÑONERIA,2029,16,PESIMISTA
42148,42148 QUIÑONERIA,2030,17,NEUTRO
42148,42148 QUIÑONERIA,2030,16,PESIMISTA
42148,42148 QUIÑONERIA,2031,17,NEUTRO
42148,42148 QUIÑONERIA,2031,16,PESIMISTA
42149,42149 RABANOS (LOS),2025,501,NEUTRO
42149,42149 RABANOS (LOS),2025,496,PESIMISTA
42149,42149 RABANOS (LOS),2026,498,NEUTRO
42149,42149 RABANOS (LOS),2026,488,PESIMISTA
42149,42149 RABANOS (LOS),2027,496,NEUTRO
42149,42149 RABANOS (LOS),2027,481,PESIMISTA
42149,42149 RABANOS (LOS),2028,493,NEUTRO
42149,42149 RABANOS (LOS),2028,474,PESIMISTA
42149,42149 RABANOS (LOS),2029,491,NEUTRO
42149,42149 RABANOS (LOS),2029,467,PESIMISTA
42149,42149 RABANOS (LOS),2030,488,NEUTRO
42149,42149 RABANOS (LOS),2030,460,PESIMISTA
42149,42149 RABANOS (LOS),2031,486,NEUTRO
42149,42149 RABANOS (LOS),2031,453,PESIMISTA
42151,42151 REBOLLAR,2025,33,NEUTRO
42151,42151 REBOLLAR,2025,32,PESIMISTA
42151,42151 REBOLLAR,2026,33,NEUTRO
42151,42151 REBOLLAR,2026,32,PESIMISTA
42151,42151 REBOLLAR,2027,32,NEUTRO
42151,42151 REBOLLAR,2027,31,PESIMISTA
42151,42151 REBOLLAR,2028,32,NEUTRO
42151,42151 REBOLLAR,2028,31,PESIMISTA
42151,42151 REBOLLAR,2029,32,NEUTRO
42151,42151 REBOLLAR,2029,31,PESIMISTA
42151,42151 REBOLLAR,2030,32,NEUTRO
42151,42151 REBOLLAR,2030,30,PESIMISTA
42151,42151 REBOLLAR,2031,32,NEUTRO
42151,42151 REBOLLAR,2031,30,PESIMISTA
42152,42152 RECUERDA,2025,119,NEUTRO
42152,42152 RECUERDA,2025,118,PESIMISTA
42152,42152 RECUERDA,2026,118,NEUTRO
42152,42152 RECUERDA,2026,116,PESIMISTA
42152,42152 RECUERDA,2027,118,NEUTRO
42152,42152 RECUERDA,2027,114,PESIMISTA
42152,42152 RECUERDA,2028,117,NEUTRO
42152,42152 RECUERDA,2028,112,PESIMISTA
42152,42152 RECUERDA,2029,117,NEUTRO
42152,42152 RECUERDA,2029,111,PESIMISTA
42152,42152 RECUERDA,2030,116,NEUTRO
42152,42152 RECUERDA,2030,109,PESIMISTA
42152,42152 RECUERDA,2031,115,NEUTRO
42152,42152 RECUERDA,2031,108,PESIMISTA
42153,42153 RELLO,2025,44,NEUTRO
42153,42153 RELLO,2025,43,PESIMISTA
42153,42153 RELLO,2026,43,NEUTRO
42153,42153 RELLO,2026,43,PESIMISTA
42153,42153 RELLO,2027,43,NEUTRO
42153,42153 RELLO,2027,42,PESIMISTA
42153,42153 RELLO,2028,43,NEUTRO
42153,42153 RELLO,2028,41,PESIMISTA
42153,42153 RELLO,2029,43,NEUTRO
42153,42153 RELLO,2029,41,PESIMISTA
42153,42153 RELLO,2030,43,NEUTRO
42153,42153 RELLO,2030,40,PESIMISTA
42153,42153 RELLO,2031,42,NEUTRO
42153,42153 RELLO,2031,40,PESIMISTA
42154,42154 RENIEBLAS,2025,96,NEUTRO
42154,42154 RENIEBLAS,2025,95,PESIMISTA
42154,42154 RENIEBLAS,2026,95,NEUTRO
42154,42154 RENIEBLAS,2026,93,PESIMISTA
42154,42154 RENIEBLAS,2027,95,NEUTRO
42154,42154 RENIEBLAS,2027,92,PESIMISTA
42154,42154 RENIEBLAS,2028,94,NEUTRO
42154,42154 RENIEBLAS,2028,90,PESIMISTA
42154,42154 RENIEBLAS,2029,94,NEUTRO
42154,42154 RENIEBLAS,2029,89,PESIMISTA
42154,42154 RENIEBLAS,2030,93,NEUTRO
42154,42154 RENIEBLAS,2030,88,PESIMISTA
42154,42154 RENIEBLAS,2031,93,NEUTRO
42154,42154 RENIEBLAS,2031,86,PESIMISTA
42155,42155 RETORTILLO DE SORIA,2025,175,NEUTRO
42155,42155 RETORTILLO DE SORIA,2025,173,PESIMISTA
42155,42155 RETORTILLO DE SORIA,2026,174,NEUTRO
42155,42155 RETORTILLO DE SORIA,2026,171,PESIMISTA
42155,42155 RETORTILLO DE SORIA,2027,173,NEUTRO
42155,42155 RETORTILLO DE SORIA,2027,168,PESIMISTA
42155,42155 RETORTILLO DE SORIA,2028,173,NEUTRO
42155,42155 RETORTILLO DE SORIA,2028,166,PESIMISTA
42155,42155 RETORTILLO DE SORIA,2029,172,NEUTRO
42155,42155 RETORTILLO DE SORIA,2029,163,PESIMISTA
42155,42155 RETORTILLO DE SORIA,2030,171,NEUTRO
42155,42155 RETORTILLO DE SORIA,2030,161,PESIMISTA
42155,42155 RETORTILLO DE SORIA,2031,170,NEUTRO
42155,42155 RETORTILLO DE SORIA,2031,158,PESIMISTA
42156,42156 REZNOS,2025,43,NEUTRO
42156,42156 REZNOS,2025,43,PESIMISTA
42156,42156 REZNOS,2026,43,NEUTRO
42156,42156 REZNOS,2026,42,PESIMISTA
42156,42156 REZNOS,2027,43,NEUTRO
42156,42156 REZNOS,2027,41,PESIMISTA
42156,42156 REZNOS,2028,42,NEUTRO
42156,42156 REZNOS,2028,41,PESIMISTA
42156,42156 REZNOS,2029,42,NEUTRO
42156,42156 REZNOS,2029,40,PESIMISTA
42156,42156 REZNOS,2030,42,NEUTRO
42156,42156 REZNOS,2030,40,PESIMISTA
42156,42156 REZNOS,2031,42,NEUTRO
42156,42156 REZNOS,2031,39,PESIMISTA
42157,42157 RIBA DE ESCALOTE (LA),2025,38,NEUTRO
42157,42157 RIBA DE ESCALOTE (LA),2025,37,PESIMISTA
42157,42157 RIBA DE ESCALOTE (LA),2026,37,NEUTRO
42157,42157 RIBA DE ESCALOTE (LA),2026,37,PESIMISTA
42157,42157 RIBA DE ESCALOTE (LA),2027,37,NEUTRO
42157,42157 RIBA DE ESCALOTE (LA),2027,36,PESIMISTA
42157,42157 RIBA DE ESCALOTE (LA),2028,37,NEUTRO
42157,42157 RIBA DE ESCALOTE (LA),2028,36,PESIMISTA
42157,42157 RIBA DE ESCALOTE (LA),2029,37,NEUTRO
42157,42157 RIBA DE ESCALOTE (LA),2029,35,PESIMISTA
42157,42157 RIBA DE ESCALOTE (LA),2030,37,NEUTRO
42157,42157 RIBA DE ESCALOTE (LA),2030,35,PESIMISTA
42157,42157 RIBA DE ESCALOTE (LA),2031,37,NEUTRO
42157,42157 RIBA DE ESCALOTE (LA),2031,34,PESIMISTA
42158,42158 RIOSECO DE SORIA,2025,112,NEUTRO
42158,42158 RIOSECO DE SORIA,2025,111,PESIMISTA
42158,42158 RIOSECO DE SORIA,2026,112,NEUTRO
42158,42158 RIOSECO DE SORIA,2026,110,PESIMISTA
42158,42158 RIOSECO DE SORIA,2027,111,NEUTRO
42158,42158 RIOSECO DE SORIA,2027,108,PESIMISTA
42158,42158 RIOSECO DE SORIA,2028,111,NEUTRO
42158,42158 RIOSECO DE SORIA,2028,106,PESIMISTA
42158,42158 RIOSECO DE SORIA,2029,110,NEUTRO
42158,42158 RIOSECO DE SORIA,2029,105,PESIMISTA
42158,42158 RIOSECO DE SORIA,2030,110,NEUTRO
42158,42158 RIOSECO DE SORIA,2030,103,PESIMISTA
42158,42158 RIOSECO DE SORIA,2031,109,NEUTRO
42158,42158 RIOSECO DE SORIA,2031,102,PESIMISTA
42159,42159 ROLLAMIENTA,2025,41,NEUTRO
42159,42159 ROLLAMIENTA,2025,41,PESIMISTA
42159,42159 ROLLAMIENTA,2026,41,NEUTRO
42159,42159 ROLLAMIENTA,2026,40,PESIMISTA
42159,42159 ROLLAMIENTA,2027,41,NEUTRO
42159,42159 ROLLAMIENTA,2027,39,PESIMISTA
42159,42159 ROLLAMIENTA,2028,40,NEUTRO
42159,42159 ROLLAMIENTA,2028,39,PESIMISTA
42159,42159 ROLLAMIENTA,2029,40,NEUTRO
42159,42159 ROLLAMIENTA,2029,38,PESIMISTA
42159,42159 ROLLAMIENTA,2030,40,NEUTRO
42159,42159 ROLLAMIENTA,2030,38,PESIMISTA
42159,42159 ROLLAMIENTA,2031,40,NEUTRO
42159,42159 ROLLAMIENTA,2031,37,PESIMISTA
42160,42160 ROYO (EL),2025,276,NEUTRO
42160,42160 ROYO (EL),2025,273,PESIMISTA
42160,42160 ROYO (EL),2026,275,NEUTRO
42160,42160 ROYO (EL),2026,269,PESIMISTA
42160,42160 ROYO (EL),2027,273,NEUTRO
42160,42160 ROYO (EL),2027,265,PESIMISTA
42160,42160 ROYO (EL),2028,272,NEUTRO
42160,42160 ROYO (EL),2028,261,PESIMISTA
42160,42160 ROYO (EL),2029,271,NEUTRO
42160,42160 ROYO (EL),2029,257,PESIMISTA
42160,42160 ROYO (EL),2030,269,NEUTRO
42160,42160 ROYO (EL),2030,253,PESIMISTA
42160,42160 ROYO (EL),2031,268,NEUTRO
42160,42160 ROYO (EL),2031,250,PESIMISTA
42161,42161 SALDUERO,2025,187,NEUTRO
42161,42161 SALDUERO,2025,185,PESIMISTA
42161,42161 SALDUERO,2026,186,NEUTRO
42161,42161 SALDUERO,2026,182,PESIMISTA
42161,42161 SALDUERO,2027,185,NEUTRO
42161,42161 SALDUERO,2027,179,PESIMISTA
42161,42161 SALDUERO,2028,184,NEUTRO
42161,42161 SALDUERO,2028,177,PESIMISTA
42161,42161 SALDUERO,2029,183,NEUTRO
42161,42161 SALDUERO,2029,174,PESIMISTA
42161,42161 SALDUERO,2030,182,NEUTRO
42161,42161 SALDUERO,2030,171,PESIMISTA
42161,42161 SALDUERO,2031,181,NEUTRO
42161,42161 SALDUERO,2031,169,PESIMISTA
42162,42162 SAN ESTEBAN DE GORMAZ,2025,2784,NEUTRO
42162,42162 SAN ESTEBAN DE GORMAZ,2025,2756,PESIMISTA
42162,42162 SAN ESTEBAN DE GORMAZ,2026,2770,NEUTRO
42162,42162 SAN ESTEBAN DE GORMAZ,2026,2715,PESIMISTA
42162,42162 SAN ESTEBAN DE GORMAZ,2027,2757,NEUTRO
42162,42162 SAN ESTEBAN DE GORMAZ,2027,2674,PESIMISTA
42162,42162 SAN ESTEBAN DE GORMAZ,2028,2743,NEUTRO
42162,42162 SAN ESTEBAN DE GORMAZ,2028,2634,PESIMISTA
42162,42162 SAN ESTEBAN DE GORMAZ,2029,2729,NEUTRO
42162,42162 SAN ESTEBAN DE GORMAZ,2029,2595,PESIMISTA
42162,42162 SAN ESTEBAN DE GORMAZ,2030,2715,NEUTRO
42162,42162 SAN ESTEBAN DE GORMAZ,2030,2556,PESIMISTA
42162,42162 SAN ESTEBAN DE GORMAZ,2031,2702,NEUTRO
42162,42162 SAN ESTEBAN DE GORMAZ,2031,2517,PESIMISTA
42163,42163 SAN FELICES,2025,65,NEUTRO
42163,42163 SAN FELICES,2025,65,PESIMISTA
42163,42163 SAN FELICES,2026,65,NEUTRO
42163,42163 SAN FELICES,2026,64,PESIMISTA
42163,42163 SAN FELICES,2027,65,NEUTRO
42163,42163 SAN FELICES,2027,63,PESIMISTA
42163,42163 SAN FELICES,2028,64,NEUTRO
42163,42163 SAN FELICES,2028,62,PESIMISTA
42163,42163 SAN FELICES,2029,64,NEUTRO
42163,42163 SAN FELICES,2029,61,PESIMISTA
42163,42163 SAN FELICES,2030,64,NEUTRO
42163,42163 SAN FELICES,2030,60,PESIMISTA
42163,42163 SAN FELICES,2031,63,NEUTRO
42163,42163 SAN FELICES,2031,59,PESIMISTA
42164,42164 SAN LEONARDO DE YAGÜE,2025,1837,NEUTRO
42164,42164 SAN LEONARDO DE YAGÜE,2025,1818,PESIMISTA
42164,42164 SAN LEONARDO DE YAGÜE,2026,1828,NEUTRO
42164,42164 SAN LEONARDO DE YAGÜE,2026,1791,PESIMISTA
42164,42164 SAN LEONARDO DE YAGÜE,2027,1819,NEUTRO
42164,42164 SAN LEONARDO DE YAGÜE,2027,1764,PESIMISTA
42164,42164 SAN LEONARDO DE YAGÜE,2028,1810,NEUTRO
42164,42164 SAN LEONARDO DE YAGÜE,2028,1738,PESIMISTA
42164,42164 SAN LEONARDO DE YAGÜE,2029,1800,NEUTRO
42164,42164 SAN LEONARDO DE YAGÜE,2029,1712,PESIMISTA
42164,42164 SAN LEONARDO DE YAGÜE,2030,1791,NEUTRO
42164,42164 SAN LEONARDO DE YAGÜE,2030,1686,PESIMISTA
42164,42164 SAN LEONARDO DE YAGÜE,2031,1783,NEUTRO
42164,42164 SAN LEONARDO DE YAGÜE,2031,1661,PESIMISTA
42165,42165 SAN PEDRO MANRIQUE,2025,538,NEUTRO
42165,42165 SAN PEDRO MANRIQUE,2025,532,PESIMISTA
42165,42165 SAN PEDRO MANRIQUE,2026,535,NEUTRO
42165,42165 SAN PEDRO MANRIQUE,2026,524,PESIMISTA
42165,42165 SAN PEDRO MANRIQUE,2027,532,NEUTRO
42165,42165 SAN PEDRO MANRIQUE,2027,517,PESIMISTA
42165,42165 SAN PEDRO MANRIQUE,2028,530,NEUTRO
42165,42165 SAN PEDRO MANRIQUE,2028,509,PESIMISTA
42165,42165 SAN PEDRO MANRIQUE,2029,527,NEUTRO
42165,42165 SAN PEDRO MANRIQUE,2029,501,PESIMISTA
42165,42165 SAN PEDRO MANRIQUE,2030,524,NEUTRO
42165,42165 SAN PEDRO MANRIQUE,2030,494,PESIMISTA
42165,42165 SAN PEDRO MANRIQUE,2031,522,NEUTRO
42165,42165 SAN PEDRO MANRIQUE,2031,486,PESIMISTA
42166,42166 SANTA CRUZ DE YANGUAS,2025,75,NEUTRO
42166,42166 SANTA CRUZ DE YANGUAS,2025,75,PESIMISTA
42166,42166 SANTA CRUZ DE YANGUAS,2026,75,NEUTRO
42166,42166 SANTA CRUZ DE YANGUAS,2026,74,PESIMISTA
42166,42166 SANTA CRUZ DE YANGUAS,2027,75,NEUTRO
42166,42166 SANTA CRUZ DE YANGUAS,2027,72,PESIMISTA
42166,42166 SANTA CRUZ DE YANGUAS,2028,74,NEUTRO
42166,42166 SANTA CRUZ DE YANGUAS,2028,71,PESIMISTA
42166,42166 SANTA CRUZ DE YANGUAS,2029,74,NEUTRO
42166,42166 SANTA CRUZ DE YANGUAS,2029,70,PESIMISTA
42166,42166 SANTA CRUZ DE YANGUAS,2030,74,NEUTRO
42166,42166 SANTA CRUZ DE YANGUAS,2030,69,PESIMISTA
42166,42166 SANTA CRUZ DE YANGUAS,2031,73,NEUTRO
42166,42166 SANTA CRUZ DE YANGUAS,2031,68,PESIMISTA
42167,42167 SANTA MARIA DE HUERTA,2025,161,NEUTRO
42167,42167 SANTA MARIA DE HUERTA,2025,160,PESIMISTA
42167,42167 SANTA MARIA DE HUERTA,2026,160,NEUTRO
42167,42167 SANTA MARIA DE HUERTA,2026,157,PESIMISTA
42167,42167 SANTA MARIA DE HUERTA,2027,160,NEUTRO
42167,42167 SANTA MARIA DE HUERTA,2027,155,PESIMISTA
42167,42167 SANTA MARIA DE HUERTA,2028,159,NEUTRO
42167,42167 SANTA MARIA DE HUERTA,2028,152,PESIMISTA
42167,42167 SANTA MARIA DE HUERTA,2029,158,NEUTRO
42167,42167 SANTA MARIA DE HUERTA,2029,150,PESIMISTA
42167,42167 SANTA MARIA DE HUERTA,2030,157,NEUTRO
42167,42167 SANTA MARIA DE HUERTA,2030,148,PESIMISTA
42167,42167 SANTA MARIA DE HUERTA,2031,156,NEUTRO
42167,42167 SANTA MARIA DE HUERTA,2031,146,PESIMISTA
42168,42168 SANTA MARIA DE LAS HOYAS,2025,129,NEUTRO
42168,42168 SANTA MARIA DE LAS HOYAS,2025,127,PESIMISTA
42168,42168 SANTA MARIA DE LAS HOYAS,2026,128,NEUTRO
42168,42168 SANTA MARIA DE LAS HOYAS,2026,126,PESIMISTA
42168,42168 SANTA MARIA DE LAS HOYAS,2027,127,NEUTRO
42168,42168 SANTA MARIA DE LAS HOYAS,2027,124,PESIMISTA
42168,42168 SANTA MARIA DE LAS HOYAS,2028,127,NEUTRO
42168,42168 SANTA MARIA DE LAS HOYAS,2028,122,PESIMISTA
42168,42168 SANTA MARIA DE LAS HOYAS,2029,126,NEUTRO
42168,42168 SANTA MARIA DE LAS HOYAS,2029,120,PESIMISTA
42168,42168 SANTA MARIA DE LAS HOYAS,2030,126,NEUTRO
42168,42168 SANTA MARIA DE LAS HOYAS,2030,118,PESIMISTA
42168,42168 SANTA MARIA DE LAS HOYAS,2031,125,NEUTRO
42168,42168 SANTA MARIA DE LAS HOYAS,2031,116,PESIMISTA
42171,42171 SERON DE NAGIMA,2025,193,NEUTRO
42171,42171 SERON DE NAGIMA,2025,191,PESIMISTA
42171,42171 SERON DE NAGIMA,2026,192,NEUTRO
42171,42171 SERON DE NAGIMA,2026,188,PESIMISTA
42171,42171 SERON DE NAGIMA,2027,191,NEUTRO
42171,42171 SERON DE NAGIMA,2027,186,PESIMISTA
42171,42171 SERON DE NAGIMA,2028,190,NEUTRO
42171,42171 SERON DE NAGIMA,2028,183,PESIMISTA
42171,42171 SERON DE NAGIMA,2029,189,NEUTRO
42171,42171 SERON DE NAGIMA,2029,180,PESIMISTA
42171,42171 SERON DE NAGIMA,2030,188,NEUTRO
