" Datos Básicos  - Consultorios"
"Datos de: INDICADOR=CONSULTORIOS"
"FAMILIA INDICADOR",,"SANIDAD",
"INDICADOR",,"CONSULTORIOS",
,,VALOR,
FECHA,MUNICIPIO,Sum,
,"40103 HUERTOS (LOS)",          19,
,"40104 ITUERO Y LAMA",          19,
,"40105 JUARROS DE RIOMOROS",          19,
,"40106 JUARROS DE VOLTOYA",          19,
,"40107 LABAJOS",          19,
,"40108 LAGUNA DE CONTRERAS",          38,
,"40109 LANGUILLA",          38,
,"40110 LASTRAS DE CUELLAR",          19,
,"40111 LASTRAS DEL POZO",          19,
,"40112 LASTRILLA (LA)",          31,
,"40113 LOSA (LA)",          19,
,"40115 MADERUELO",          19,
,"40118 MARAZUELA",          19,
,"40119 MARTIN MIGUEL",          19,
,"40120 MARTIN MUÑOZ DE LA DEHESA",          19,
,"40121 MARTIN MUÑOZ DE LAS POSADAS",          20,
,"40122 MARUGAN",          19,
,"40123 MATABUENA",          19,
,"40124 MATA DE CUELLAR",          20,
,"40125 MATILLA (LA)",          19,
,"40126 MELQUE DE CERCOS",          19,
,"40127 MEMBIBRE DE LA HOZ",          19,
,"40128 MIGUELAÑEZ",          19,
,"40129 MONTEJO DE AREVALO",          19,
,"40130 MONTEJO DE LA VEGA DE LA SERREZUELA",          20,
,"40131 MONTERRUBIO",          19,
,"40132 MORAL DE HORNUEZ",          19,
,"40134 MOZONCILLO",          19,
,"40135 MUÑOPEDRO",          19,
,"40136 MUÑOVEROS",          19,
,"40138 NAVA DE LA ASUNCION",          19,
,"40139 NAVAFRIA",           2,
,"40140 NAVALILLA",          19,
,"40141 NAVALMANZANO",          19,
,"40142 NAVARES DE AYUSO",          19,
,"40143 NAVARES DE ENMEDIO",          19,
,"40144 NAVARES DE LAS CUEVAS",          19,
,"40145 NAVAS DE ORO",          19,
,"40146 NAVAS DE SAN ANTONIO",          19,
,"40148 NIEVA",          19,
,"40149 OLOMBRADA",          57,
,"40150 OREJANA",          30,
,"40151 ORTIGOSA DE PESTAÑO",          19,
,"40152 OTERO DE HERREROS",          19,
,"40154 PAJAREJOS",          19,
,"40155 PALAZUELOS DE ERESMA",          70,
,"40156 PEDRAZA",          57,
,"40157 PELAYOS DEL ARROYO",          19,
,"40158 PEROSILLO",          16,
,"40159 PINAREJOS",          19,
,"40160 PINARNEGRILLO",          19,
,"40161 CARABIAS",          38,
,"40162 PRADENA",          35,
,"40163 PUEBLA DE PEDRAZA",          19,
,"40164 RAPARIEGOS",          20,
,"40165 REBOLLO",          19,
,"40166 REMONDO",          20,
,"40168 RIAGUAS DE SAN BARTOLOME",          19,
,"40170 RIAZA",          96,
,"40171 RIBOTA",          19,
,"40172 RIOFRIO DE RIAZA",           4,
,"40173 RODA DE ERESMA",          19,
,"40176 SAMBOAL",          38,
,"40177 SAN CRISTOBAL DE CUELLAR",          19,
,"40178 SAN CRISTOBAL DE LA VEGA",          20,
,"40179 SANCHONUÑO",          19,
,"40180 SANGARCIA",          57,
,"40181 REAL SITIO DE SAN ILDEFONSO",          19,
,"40182 SAN MARTIN Y MUDRIAN",          35,
,"40183 SAN MIGUEL DE BERNUY",          19,
,"40184 SAN PEDRO DE GAILLOS",          38,
,"40185 SANTA MARIA LA REAL DE NIEVA",         244,
,"40186 SANTA MARTA DEL CERRO",          19,
,"40188 SANTIUSTE DE PEDRAZA",          22,
,"40189 SANTIUSTE DE SAN JUAN BAUTISTA",          38,
,"40190 SANTO DOMINGO DE PIRON",          19,
,"40191 SANTO TOME DEL PUERTO",          76,
,"40192 SAUQUILLO DE CABEZAS",          19,
,"40193 SEBULCOR",          19,
,"40194 SEGOVIA",          95,
,"40195 SEPULVEDA",         170,
,"40196 SEQUERA DE FRESNO",          19,
,"40198 SOTILLO",          18,
,"40199 SOTOSALBOS",          19,
,"40200 TABANERA LA LUENGA",          19,
,"40201 TOLOCIRIO",          20,
,"40202 TORREADRADA",          19,
,"40203 TORRECABALLEROS",          19,
,"40204 TORRECILLA DEL PINAR",          19,
,"40205 TORREIGLESIAS",          57,
,"40206 TORRE VAL DE SAN PEDRO",          57,
,"40207 TRESCASAS",          19,
,"40208 TUREGANO",          70,
,"40210 URUEÑAS",          19,
,"40211 VALDEPRADOS",          19,
,"40212 VALDEVACAS DE MONTEJO",          19,
,"40213 VALDEVACAS Y GUIJAR",          19,
,"40214 VALSECA",          16,
,"40215 VALTIENDAS",          55,
,"40216 VALVERDE DEL MAJANO",          19,
,"40218 VALLE DE TABLADILLO",          19,
,"40219 VALLELADO",          19,
,"40220 VALLERUELA DE PEDRAZA",          19,
,"40221 VALLERUELA DE SEPULVEDA",          19,
,"40222 VEGANZONES",          19,
,"40223 VEGAS DE MATUTE",          19,
,"40224 VENTOSILLA Y TEJADILLA",          20,
,"40228 VILLAVERDE DE ISCAR",          20,
,"40229 VILLAVERDE DE MONTEJO",          38,
,"40230 VILLEGUILLO",          19,
,"40231 YANGUAS DE ERESMA",          19,
,"40233 ZARZUELA DEL MONTE",          19,
,"40234 ZARZUELA DEL PINAR",          19,
,"40901 ORTIGOSA DEL MONTE",          18,
,"40902 COZUELOS DE FUENTIDUEÑA",          19,
,"40903 MARAZOLEJA",          19,
,"40904 NAVAS DE RIOFRIO",          19,
,"40905 CUEVAS DE PROVANCO",          19,
,"40906 SAN CRISTOBAL DE SEGOVIA",           2,
,"42001 ABEJAR",          19,
,"42003 ADRADAS",          36,
,"42004 AGREDA",          14,
,"42006 ALCONABA",          68,
,"42007 ALCUBILLA DE AVELLANEDA",          57,
,"42008 ALCUBILLA DE LAS PEÑAS",          55,
,"42009 ALDEALAFUENTE",          37,
,"42010 ALDEALICES",          19,
,"42011 ALDEALPOZO",          19,
,"42012 ALDEALSEÑOR",          19,
,"42013 ALDEHUELA DE PERIAÑEZ",           6,
,"42014 ALDEHUELAS (LAS)",          57,
,"42015 ALENTISQUE",          35,
,"42016 ALIUD",           5,
,"42017 ALMAJANO",          19,
,"42018 ALMALUEZ",          76,
,"42019 ALMARZA",         133,
,"42021 ALMAZUL",          38,
,"42022 ALMENAR DE SORIA",          60,
,"42023 ALPANSEQUE",          38,
,"42024 ARANCON",          67,
,"42025 ARCOS DE JALON",         226,
,"42026 ARENILLAS",          19,
,"42027 AREVALO DE LA SIERRA",          57,
,"42028 AUSEJO DE LA SIERRA",          38,
,"42029 BARAONA",          57,
,"42030 BARCA",          35,
,"42031 BARCONES",          19,
,"42032 BAYUBAS DE ABAJO",          36,
,"42033 BAYUBAS DE ARRIBA",          19,
,"42034 BERATON",          19,
,"42035 BERLANGA DE DUERO",         108,
,"42036 BLACOS",          19,
,"42037 BLIECOS",          19,
,"42038 BORJABAD",          19,
,"42039 BOROBIA",          19,
,"42041 BUBEROS",           4,
,"42042 BUITRAGO",          10,
,"42043 BURGO DE OSMA-CIUDAD DE OSMA",         190,
,"42044 CABREJAS DEL CAMPO",          19,
,"42045 CABREJAS DEL PINAR",          19,
,"42046 CALATAÑAZOR",          35,
,"42048 CALTOJAR",          57,
,"42049 CANDILICHERA",          68,
,"42050 CAÑAMAQUE",          19,
,"42051 CARABANTES",          19,
,"42052 CARACENA",           5,
,"42053 CARRASCOSA DE ABAJO",          19,
,"42054 CARRASCOSA DE LA SIERRA",          19,
,"42055 CASAREJOS",          19,
,"42056 CASTILFRIO DE LA SIERRA",          19,
,"42057 CASTILRUIZ",          38,
,"42058 CASTILLEJO DE ROBLEDO",          19,
,"42059 CENTENERA DE ANDALUZ",          19,
,"42060 CERBON",          19,
,"42061 CIDONES",          76,
,"42062 CIGUDOSA",          19,
,"42063 CIHUELA",          19,
,"42064 CIRIA",          19,
,"42065 CIRUJALES DEL RIO",          19,
,"42068 COSCURITA",          19,
,"42070 CUBILLA",          19,
,"42071 CUBO DE LA SOLANA",          74,
,"42073 CUEVA DE AGREDA",          19,
,"42075 DEVANOS",          19,
,"42076 DEZA",          57,
,"42078 DURUELO DE LA SIERRA",          19,
,"42079 ESCOBOSA DE ALMAZAN",          19,
,"42080 ESPEJA DE SAN MARCELINO",          95,
,"42081 ESPEJON",          19,
,"42082 ESTEPA DE SAN JUAN",           9,
,"42083 FRECHILLA DE ALMAZAN",           2,
,"42084 FRESNO DE CARACENA",          19,
,"42085 FUENTEARMEGIL",          76,
,"42086 FUENTECAMBRON",          38,
,"42087 FUENTECANTOS",          19,
,"42088 FUENTELMONGE",          19,
,"42089 FUENTELSAZ DE SORIA",           5,
,"42090 FUENTEPINILLA",          57,
,"42092 FUENTES DE MAGAÑA",          19,
,"42093 FUENTESTRUN",          19,
,"42094 GARRAY",          19,
,"42095 GOLMAYO",         134,
,"42096 GOMARA",           3,
,"42097 GORMAZ",          19,
,"42098 HERRERA DE SORIA",          19,
,"42100 HINOJOSA DEL CAMPO",          19,
,"42103 LANGA DE DUERO",          91,
,"42105 LICERAS",          19,
,"42106 LOSILLA (LA)",          19,
,"42107 MAGAÑA",          57,
,"42108 MAJAN",          16,
,"42110 MATALEBRERAS",          19,
,"42111 MATAMALA DE ALMAZAN",          38,
,"42113 MEDINACELI",         194,
,"42115 MIÑO DE MEDINACELI",          57,
,"42116 MIÑO DE SAN ESTEBAN",          19,
,"42117 MOLINOS DE DUERO",          19,
,"42118 MOMBLONA",          19,
,"42119 MONTEAGUDO DE LAS VICARIAS",          45,
,"42120 MONTEJO DE TIERMES",          89,
,"42121 MONTENEGRO DE CAMEROS",          19,
,"42123 MORON DE ALMAZAN",          19,
,"42124 MURIEL DE LA FUENTE",          19,
,"42125 MURIEL VIEJO",          19,
,"42127 NAFRIA DE UCERO",          57,
,"42128 NARROS",          19,
,"42129 NAVALENO",          19,
,"42130 NEPAS",          19,
,"42131 NOLAY",          19,
,"42132 NOVIERCAS",          19,
,"42134 OLVEGA",          17,
,"42135 ONCALA",          67,
,"42139 PINILLA DEL CAMPO",          19,
,"42140 PORTILLO DE SORIA",           4,
,"42141 POVEDA DE SORIA (LA)",          57,
,"42142 POZALMURO",          19,
,"42144 QUINTANA REDONDA",         143,
,"42145 QUINTANAS DE GORMAZ",          19,
,"42148 QUIÑONERIA",          19,
,"42149 RABANOS (LOS)",          76,
,"42151 REBOLLAR",          19,
,"42152 RECUERDA",          57,
,"42153 RELLO",          19,
,"42154 RENIEBLAS",          38,
,"42155 RETORTILLO DE SORIA",         132,
,"42156 REZNOS",          19,
,"42157 RIBA DE ESCALOTE (LA)",          19,
,"42158 RIOSECO DE SORIA",          38,
,"42159 ROLLAMIENTA",          19,
,"42160 ROYO (EL)",          19,
,"42161 SALDUERO",          19,
,"42162 SAN ESTEBAN DE GORMAZ",         323,
,"42163 SAN FELICES",          19,
,"42165 SAN PEDRO MANRIQUE",          33,
,"42166 SANTA CRUZ DE YANGUAS",          38,
,"42167 SANTA MARIA DE HUERTA",          19,
,"42168 SANTA MARIA DE LAS HOYAS",          22,
,"42171 SERON DE NAGIMA",          19,
,"42172 SOLIEDRA",          35,
,"42173 SORIA",          33,
,"42174 SOTILLO DEL RINCON",          36,
,"42175 SUELLACABRAS",          19,
,"42176 TAJAHUERCE",          19,
,"42177 TAJUECO",          19,
,"42178 TALVEILA",          25,
,"42181 TARDELCUENDE",          35,
,"42182 TARODA",          19,
,"42183 TEJADO",          22,
,"42184 TORLENGUA",          19,
,"42185 TORREBLACOS",          19,
,"42187 TORRUBIA DE SORIA",          19,
,"42188 TREVAGO",          19,
,"42189 UCERO",          19,
,"42190 VADILLO",          19,
,"42191 VALDEAVELLANO DE TERA",          19,
,"42192 VALDEGEÑA",          19,
,"42193 VALDELAGUA DEL CERRO",          19,
,"42194 VALDEMALUQUE",          92,
,"42195 VALDENEBRO",          38,
,"42196 VALDEPRADO",           5,
,"42197 VALDERRODILLA",          38,
,"42198 VALTAJEROS",           5,
,"42200 VELAMAZAN",          38,
,"42201 VELILLA DE LA SIERRA",           5,
,"42202 VELILLA DE LOS AJOS",          19,
,"42204 VIANA DE DUERO",           2,
,"42205 VILLACIERVOS",          38,
,"42206 VILLANUEVA DE GORMAZ",          19,
,"42207 VILLAR DEL ALA",          19,
,"42208 VILLAR DEL CAMPO",          19,
,"42209 VILLAR DEL RIO",          54,
,"42211 VILLARES DE SORIA (LOS)",          38,
,"42212 VILLASAYAS",          35,
,"42213 VILLASECA DE ARCIEL",          19,
,"42215 VINUESA",          19,
,"42216 VIZMANOS",          19,
,"42217 VOZMEDIANO",          19,
,"42218 YANGUAS",          19,
,"42219 YELO",          19,
,"47001 ADALIA",          19,
,"47002 AGUASAL",           5,
,"47003 AGUILAR DE CAMPOS",          19,
,"47005 ALCAZAREN",          19,
,"47006 ALDEA DE SAN MIGUEL",          19,
,"47007 ALDEAMAYOR DE SAN MARTIN",          19,
,"47008 ALMENARA DE ADAJA",          14,
,"47009 AMUSQUILLO",          19,
,"47010 ARROYO DE LA ENCOMIENDA",          16,
,"47011 ATAQUINES",          16,
,"47012 BAHABON",          19,
,"47013 BARCIAL DE LA LOMA",          19,
,"47014 BARRUELO DEL VALLE",          19,
,"47015 BECILLA DE VALDERADUEY",          19,
,"47016 BENAFARCES",          19,
,"47017 BERCERO",          19,
,"47018 BERCERUELO",          16,
,"47019 BERRUECES",          19,
,"47020 BOBADILLA DEL CAMPO",          19,
,"47021 BOCIGAS",          19,
,"47022 BOCOS DE DUERO",          19,
,"47023 BOECILLO",          19,
,"47024 BOLAÑOS DE CAMPOS",          19,
,"47025 BRAHOJOS DE MEDINA",          19,
,"47026 BUSTILLO DE CHAVES",          38,
,"47027 CABEZON DE PISUERGA",          19,
,"47028 CABEZON DE VALDERADUEY",          19,
,"47029 CABREROS DEL MONTE",          19,
,"47030 CAMPASPERO",          19,
,"47031 CAMPILLO (EL)",          19,
,"47032 CAMPORREDONDO",          19,
,"47033 CANALEJAS DE PEÑAFIEL",          19,
,"47034 CANILLAS DE ESGUEVA",          19,
,"47035 CARPIO",          19,
,"47036 CASASOLA DE ARION",          19,
,"47037 CASTREJON DE TRABANCOS",          19,
,"47038 CASTRILLO DE DUERO",          19,
,"47039 CASTRILLO-TEJERIEGO",          19,
,"47040 CASTROBOL",          19,
,"47041 CASTRODEZA",          19,
,"47042 CASTROMEMBIBRE",          19,
,"47043 CASTROMONTE",          38,
,"47044 CASTRONUEVO DE ESGUEVA",          19,
,"47045 CASTRONUÑO",          19,
,"47046 CASTROPONCE",          19,
,"47047 CASTROVERDE DE CERRATO",          19,
,"47048 CEINOS DE CAMPOS",          19,
,"47049 CERVILLEGO DE LA CRUZ",          19,
,"47051 CIGUÑUELA",          19,
,"47052 CISTERNIGA",          19,
,"47053 COGECES DE ISCAR",          19,
,"47054 COGECES DEL MONTE",          19,
,"47055 CORCOS",          19,
,"47056 CORRALES DE DUERO",          19,
,"47057 CUBILLAS DE SANTA MARTA",          22,
,"47058 CUENCA DE CAMPOS",          19,
,"47059 CURIEL DE DUERO",          19,
,"47060 ENCINAS DE ESGUEVA",          19,
,"47062 FOMBELLIDA",          19,
,"47063 FOMPEDRAZA",          19,
,"47064 FONTIHOYUELO",          19,
,"47065 FRESNO EL VIEJO",          19,
,"47066 FUENSALDAÑA",          19,
,"47067 FUENTE EL SOL",          19,
,"47068 FUENTE-OLMEDO",          19,
,"47069 GALLEGOS DE HORNIJA",          19,
,"47070 GATON DE CAMPOS",          19,
,"47071 GERIA",          19,
,"47073 HERRIN DE CAMPOS",          19,
,"47074 HORNILLOS DE ERESMA",          19,
,"47077 LANGAYO",          19,
,"47078 LOMOVIEJO",          19,
,"47079 LLANO DE OLMEDO",          19,
,"47080 MANZANILLO",          19,
,"47081 MARZALES",          19,
,"47082 MATAPOZUELOS",          38,
,"47083 MATILLA DE LOS CAÑOS",          19,
,"47084 MAYORGA",           2,
,"47085 MEDINA DEL CAMPO",          38,
,"47086 MEDINA DE RIOSECO",          19,
,"47087 MEGECES",          19,
,"47088 MELGAR DE ABAJO",          19,
,"47089 MELGAR DE ARRIBA",          19,
,"47090 MOJADOS",          19,
,"47091 MONASTERIO DE VEGA",          19,
,"47092 MONTEALEGRE DE CAMPOS",          19,
,"47093 MONTEMAYOR DE PILILLA",          19,
,"47094 MORAL DE LA REINA",          19,
,"47095 MORALEJA DE LAS PANADERAS",          16,
,"47096 MORALES DE CAMPOS",          19,
,"47098 MUCIENTES",          19,
,"47099 MUDARRA (LA)",          19,
,"47100 MURIEL",          19,
,"47101 NAVA DEL REY",          19,
,"47102 NUEVA VILLA DE LAS TORRES",          19,
,"47103 OLIVARES DE DUERO",          19,
,"47105 OLMOS DE ESGUEVA",          19,
,"47106 OLMOS DE PEÑAFIEL",          19,
,"47109 PALAZUELO DE VEDIJA",          19,
,"47110 PARRILLA (LA)",          19,
,"47111 PEDRAJA DE PORTILLO (LA)",          19,
,"47112 PEDRAJAS DE SAN ESTEBAN",          19,
,"47113 PEDROSA DEL REY",          19,
,"47114 PEÑAFIEL",          52,
,"47115 PEÑAFLOR DE HORNIJA",          19,
,"47116 PESQUERA DE DUERO",          19,
,"47117 PIÑA DE ESGUEVA",          19,
,"47118 PIÑEL DE ABAJO",          19,
,"47119 PIÑEL DE ARRIBA",          19,
,"47121 POLLOS",          19,
,"47122 PORTILLO",          18,
,"47123 POZAL DE GALLINAS",          19,
,"47124 POZALDEZ",          19,
,"47125 POZUELO DE LA ORDEN",          19,
,"47126 PURAS",          19,
,"47127 QUINTANILLA DE ARRIBA",          19,
,"47128 QUINTANILLA DEL MOLAR",          19,
,"47129 QUINTANILLA DE ONESIMO",          19,
,"47130 QUINTANILLA DE TRIGUEROS",          19,
,"47131 RABANO",          19,
,"47132 RAMIRO",          19,
,"47133 RENEDO DE ESGUEVA",           5,
,"47134 ROALES DE CAMPOS",          19,
,"47135 ROBLADILLO",          19,
,"47137 ROTURAS",           5,
,"47138 RUBI DE BRACAMONTE",          19,
,"47139 RUEDA",          52,
,"47140 SAELICES DE MAYORGA",          19,
,"47141 SALVADOR DE ZAPARDIEL",          38,
,"47142 SAN CEBRIAN DE MAZOTE",          19,
,"47143 SAN LLORENTE",          17,
,"47144 SAN MARTIN DE VALVENI",          19,
,"47145 SAN MIGUEL DEL ARROYO",          38,
,"47146 SAN MIGUEL DEL PINO",          19,
,"47147 SAN PABLO DE LA MORALEJA",          19,
,"47148 SAN PEDRO DE LATARCE",          19,
,"47149 SAN PELAYO",          18,
,"47150 SAN ROMAN DE HORNIJA",          19,
,"47151 SAN SALVADOR",          16,
,"47152 SANTA EUFEMIA DEL ARROYO",          19,
,"47153 SANTERVAS DE CAMPOS",          34,
,"47154 SANTIBAÑEZ DE VALCORBA",          19,
,"47155 SANTOVENIA DE PISUERGA",          19,
,"47156 SAN VICENTE DEL PALACIO",          19,
,"47157 SARDON DE DUERO",          19,
,"47158 SECA (LA)",          19,
,"47160 SIETE IGLESIAS DE TRABANCOS",          19,
,"47161 SIMANCAS",          35,
,"47162 TAMARIZ DE CAMPOS",          19,
,"47163 TIEDRA",          19,
,"47164 TORDEHUMOS",          19,
,"47165 TORDESILLAS",          38,
,"47166 TORRECILLA DE LA ABADESA",          19,
,"47167 TORRECILLA DE LA ORDEN",          19,
,"47168 TORRECILLA DE LA TORRE",          19,
,"47169 TORRE DE ESGUEVA",          19,
,"47170 TORRE DE PEÑAFIEL",          19,
,"47171 TORRELOBATON",          19,
,"47172 TORRESCARCELA",          38,
,"47173 TRASPINEDO",          19,
,"47174 TRIGUEROS DEL VALLE",          19,
,"47175 TUDELA DE DUERO",          20,
,"47176 UNION DE CAMPOS (LA)",          19,
,"47177 URONES DE CASTROPONCE",          19,
,"47178 URUEÑA",          19,
,"47179 VALBUENA DE DUERO",          38,
,"47180 VALDEARCOS DE LA VEGA",          19,
,"47181 VALDENEBRO DE LOS VALLES",          19,
,"47182 VALDESTILLAS",          19,
,"47183 VALDUNQUILLO",          19,
,"47184 VALORIA LA BUENA",          19,
,"47185 VALVERDE DE CAMPOS",          19,
,"47186 VALLADOLID",          30,
,"47187 VEGA DE RUIPONCE",          19,
,"47188 VEGA DE VALDETRONCO",          19,
,"47189 VELASCALVARO",          19,
,"47190 VELILLA",          19,
,"47191 VELLIZA",          19,
,"47192 VENTOSA DE LA CUESTA",          19,
,"47193 VIANA DE CEGA",          19,
,"47194 VILORIA",          13,
,"47195 VILLABAÑEZ",          19,
,"47196 VILLABARUZ DE CAMPOS",          19,
,"47197 VILLABRAGIMA",          19,
,"47198 VILLACARRALON",          19,
,"47199 VILLACID DE CAMPOS",          19,
,"47200 VILLACO",          19,
,"47203 VILLAFRADES DE CAMPOS",          19,
,"47204 VILLAFRANCA DE DUERO",          19,
,"47206 VILLAFUERTE",          19,
,"47207 VILLAGARCIA DE CAMPOS",          19,
,"47208 VILLAGOMEZ LA NUEVA",          19,
,"47209 VILLALAN DE CAMPOS",          19,
,"47210 VILLALAR DE LOS COMUNEROS",          19,
,"47211 VILLALBA DE LA LOMA",          19,
,"47212 VILLALBA DE LOS ALCORES",          19,
,"47213 VILLALBARBA",          19,
,"47215 VILLAMURIEL DE CAMPOS",          19,
,"47216 VILLAN DE TORDESILLAS",          19,
,"47217 VILLANUBLA",          19,
,"47218 VILLANUEVA DE DUERO",          19,
,"47219 VILLANUEVA DE LA CONDESA",          19,
,"47220 VILLANUEVA DE LOS CABALLEROS",          19,
,"47221 VILLANUEVA DE LOS INFANTES",          19,
,"47222 VILLANUEVA DE SAN MANCIO",          19,
,"47223 VILLARDEFRADES",          19,
,"47224 VILLARMENTERO DE ESGUEVA",          19,
,"47225 VILLASEXMIR",          19,
,"47226 VILLAVAQUERIN",          19,
,"47227 VILLAVELLID",          19,
,"47228 VILLAVERDE DE MEDINA",          19,
,"47229 VILLAVICENCIO DE LOS CABALLEROS",          19,
,"47230 WAMBA",          19,
,"47231 ZARATAN",           6,
,"47232 ZARZA (LA)",          19,
,"49002 ABEZAMES",          19,
,"49003 ALCAÑICES",          51,
,"49004 ALCUBILLA DE NOGALES",          19,
,"49005 ALFARAZ DE SAYAGO",          38,
,"49006 ALGODRE",          19,
,"49007 ALMARAZ DE DUERO",          19,
